Unnamed: 0,fb_username,ig_username,brand,cat_1,cat_2,cat_3,cat_4,country,brandID,fb_likes,fb_followers,fb_posts_num,fb_avg_comments_num,fb_avg_likes_num,fb_avg_shares_num,ig_followings,ig_followers,ig_posts,ig_posts_num,ig_avg_comments_num,ig_avg_likes_num,fb_likes_growth,fb_followers_growth,fb_avg_comments_num_growth,fb_avg_likes_num_growth,fb_avg_shares_num_growth,ig_followers_growth,ig_avg_comments_num_growth,ig_avg_likes_num_growth
1428.0,goodnight,goodnightlight,GOODNIGHT LIGHT,Lighting,Design,Décor,M&O Paris Sep 2018,,1429,1314.2137093352735,1426.2141202010794,4.0,,2.0,1.0,650.0742291287711,13815.010281341447,1062.8780245697199,,12.974592776455019,1.3293823004292007,30.547482704529482,-0.07590306056009795,-0.07640591356520919,,0.0012571082289830136,0.0,-3.5388564374936236,0.008943009240041327,-0.13856443945415756
1429.0,lovemaestudio,lovemaestudio,Lovemae,Kids,Siblings,,,,1430,19435.689472178798,20447.711980451742,32.17096320291961,4.5798568943901765,6.614186127769708,1.995838937258425,671.3071161164071,41934.956355138704,3290.557285850391,,160.02764869265346,4.2545519005356764,61.76917755812932,0.34930360211367506,0.40368003641217365,-0.005024248096213688,0.019972900321216472,-0.003283824590211926,8.577816826777378,-0.0034667970215361394,-0.09380342588838442
1430.0,DairylandDesigns,dairyland_designs,Dairyland Designs,Lifestyle,Bottles Aug,Design,,,1431,368.93045138736505,383.827322975475,10.19921514443965,0.3159593523667763,5.980955934244863,1.5252830252692955,177.01210523234866,225.1581812702824,144.42230816221632,,6.308247177596622,1.496996824210414,23.016067573623623,0.13175172988195388,0.14880465781517266,-0.028473649903636523,0.0007660969742095255,-0.005981885619047549,0.2388251482563019,0.007935304361982864,0.14880028328399092
1431.0,3PD,3penguinsdesign,3 Penguins Design,Lifestyle,Bottles Aug,Home,,,1432,171.08932740425757,170.08685771658602,,,,,741.9017319557722,1130.9484638796096,412.0,,,,,0.04642512496029397,0.04636442533017982,,,,-0.3602146970576432,,
1432.0,stamperiabertozzi,stamperia_bertozzi,BERTOZZI,Décor,Home,Art,M&O Paris Sep 2018,,1433,2374.269992595505,2507.0225919305753,4.1097045745298235,4.293030120442822,66.79806841797479,2.9542740927494373,344.07657523490644,4297.670517945173,548.0517836637683,,5.983541086225268,7.123048083155828,179.35786807975788,0.947158739039749,1.0794448860667096,0.020476125949830566,0.03581834962453773,-0.031188685857521027,2.8094382400057465,0.016640608715623124,-0.005875194953548421
1433.0,oohnoo,oohnoo_official,ooh noo,Kids,Furniture,Siblings,,,1434,4779.484328194044,4950.061322350038,18.919594630413442,,9.053760104105164,1.0,858.4469677860768,128136.19692616153,4066.473521043271,,70.81309568871787,118.80044186669555,480.5747921639213,0.7326900494904021,0.8369039614676715,,-0.027796541842949878,-0.000254468757677316,45.127421768026565,-1.0940741478394234,-0.12275146208011625
1434.0,maicouturecosmetics,maicouture,Mai Couture,Beauty,Tech,Lifestyle,,,1435,6890.8259334027625,6987.664876677526,,,,,3680.080123338025,16293.223394493523,1971.4548486270264,,28.95398395095268,2.856519228482505,51.1510750928873,-0.5245584756246042,-0.49689180093033397,,,,-3.480198374016147,0.003923706369296471,0.016139762925318227
1435.0,filodesign,filodesign,FILODESIGN,Design,Home,Furniture,M&O Paris Sep 2018,,1436,426.9820695898468,435.9813471910505,,,,,484.56037351232766,282.96679430468214,57.0,,-6.892319851069961,1.4545270693765238,23.20411057266927,0.013865395667469464,0.015171429389397514,,,,0.13256066266102287,0.014251418895009995,0.08304042971519829
1436.0,ElipsonOfficial,elipson,ELIPSON,Tech,Design,Innovation,M&O Paris Sep 2018,,1437,8610.356782979547,8743.686677658277,,,,,478.0960053012188,2974.498710970826,181.12476787958042,,9.40559490488808,0.4439992415226041,94.369148558584,0.2912856055619122,0.510999765049006,,,,1.6004798572983112,-0.0055917110622164335,-0.014189651435932425
1437.0,ArborTeas,arborteas,arborteas,Lifestyle,Bottles Aug,Teaware,,,1438,4275.085578500726,4413.037497256755,,,,,1113.664849209106,3772.517940562787,468.31186209276086,,24.09910551736277,0.0876473207565689,56.77417173973788,0.5582442859771972,0.6884225083090152,,,,0.58201875134514,-0.0324088722710717,-0.1646847221989332
1438.0,SomervilleOpenStudios,beechstpottery,Beech Street Pottery,Lifestyle,Bottles Aug,Handmade,,,1439,2585.4037228355687,2812.011695567513,5.1904573905544975,,3.560222604518899,8.16470588235294,943.7599134472293,4197.3079524816185,328.5083453247462,,16.270605320426192,28.94537404609321,425.6870917060722,0.18761285231863337,0.2907461056445585,,-0.011129648414184396,0.07426574440493774,7.250437102416942,0.0410692707746516,0.8259799288902092
1439.0,24Bottles,24bottles_official,24 bottles,Lifestyle,Bottles Aug,Design,,,1440,62468.70231116522,63906.364812158594,26.94868449700808,4.4665913665946775,453.7645269229357,5.614310028769882,490.9331704686975,93632.68841103707,1856.0,,74.10314077607767,4.658968334463358,795.4764024121106,186.93211931092029,190.48435883033196,0.004788492398366895,5.225211482285506,0.02939251612372119,126.82274222859363,-0.037450096487343446,-2.226662166845615
1440.0,addisonrosshome,addisonrosshome,ADDISON-ROSS LTD,Home,Design,Frame,M&O Paris Sep 2018,,1441,3675.215626946827,3726.9145045621904,,,,,2052.526432461007,5302.215179807164,1130.488959546501,,55.767558836275434,0.507403786083833,18.435992597579936,0.038130709851793614,0.16169329330979093,,,,1.204748551411658,0.00485625542173126,0.06927453168260925
1441.0,fairytablestudio,fairytable_studio,Fairy Table,Lifestyle,Bottles Aug,Teaware,,,1442,191.0,193.0,2.0,,4.3251363163116965,,15.107716860020327,7080.545156897908,440.9916056149218,,2.447479285576024,3.620594808064764,116.70850826236664,0.000936120677732142,0.000936120677732142,,0.015641494552993195,,-1.6860854605268325,-0.01977261771812097,-0.2102813780241541
1442.0,MatadorUp,Matador,Matador,Lifestyle,Glamping,Outdoor,,,1443,19297.644907428148,19679.737471216064,1.598710898710722,0.3518363349965604,-3.001215391334485,4.8661096017034335,1250.9696087010927,146296.06094473682,1131.7770546023514,,24.30729265442131,8.981778137476631,1024.8304366456216,2.2038875277464127,2.7194200721953985,-0.012989053942264246,-0.19196414339254084,0.02369647916280499,-42.358104623497816,-0.30303999877082766,1.0151464477485828
1443.0,vifa,vifa_official,VIFA,Lifestyle,Design,Tech,,,1444,13605.815603914994,13838.344475368933,1.0608865816768556,8.332611850199655,6.993660987777712,8.943327128337891,234.0,14831.746328745936,1056.0,,-1.7676548463039845,3.646689272765388,216.3256913554657,-1.2472820173502621,-1.226325890459569,0.026409536116252366,-0.1161548383666637,0.018796601816539454,0.16848200299143762,0.005994590811264539,0.4933185399767867
1444.0,NotreMondeOfficial,notremonde_official,NOTRE MONDE,Furniture,Design,Décor,M&O Paris Sep 2018,,1445,3316.516375348368,3527.533317683502,12.896336549351668,1.5085545779344052,23.511605691335692,2.277740189415574,150.0,17022.122459930746,519.1353580027893,,10.06474961038706,2.074822112346776,206.5320935096236,0.3205555033519811,0.4502328854328926,0.001308274130710721,-0.01233179081314322,-0.0051176566583846315,0.06276128547868104,0.00944908488746482,0.3444834167085418
1445.0,indigo,indigojamm,Indigo Jamm,Kids,Educational,Siblings,,,1446,1323.5866245901034,1374.3722145130407,1.0,,,2.0,357.4735850297618,4810.55350961509,755.0844414344526,,52.42686746915893,1.2926090440242826,16.995172340833925,0.2228164558761454,0.26999607062554853,,,-0.0028823003049892274,1.6201400330563784,-0.045710234257379245,-0.047462540106780284
1446.0,bassbrigade,bassbrigadejapan,BASS BRIGADE,Design,Creative,Glamping,,,1447,26212.330839365688,26317.939101058782,,,,,13.0,21852.816828348234,1574.3879581476965,,136.98124164584945,0.4520288788861435,565.1824835744811,-1.1554939617925675,-1.054935069149408,,,,8.898913543500937,-0.0005784956766983254,0.053061906336352986
1447.0,studio,studio,STUDIO CARAMEL,Furniture,Home,Design,M&O Paris Sep 2018,,1448,690.1289069142128,691.1315471426552,,,,,300.4492529977188,3647.871117435018,167.4105732788401,,10.87435182179229,9.09924475345715,99.4902474217746,-0.05092150588345867,-0.051009724554740184,,,,0.9234523016277775,0.015930265590335224,-0.0041057564710394266
1448.0,Argenesi,argenesi,ARGENESI,Home,Lifestyle,Décor,M&O Paris Sep 2018,,1449,26736.847030302266,26841.35737679786,,,,,1313.8792743575978,4671.155088578955,674.2532835436181,,34.27361716520996,0.9484049478663684,52.59422283637392,-0.7426502414755932,-0.7536060607701579,,,,1.2927673542301572,-0.006945352658892277,0.08848723691971479
1449.0,GregoryJapan,gregoryjapan,GREGORY,Travel,Sports,Glamping,,,1450,56071.46110546823,56108.2184837159,14.063603289301648,1.0,168.75563472066747,3.0264807717394624,18.15806696325889,52688.57744014794,463.39384187044084,,9.489454625307136,1.5972387421695382,1260.7443590007385,1.0827588034314422,1.4766460952426206,-3.949797741590159e-19,0.5968019522063283,0.005571596752438835,12.057121055346984,0.01810354710094195,1.8776444855762842
1450.0,lotusbaby,littlelotusbaby,Little Lotus,Kids,Design,Siblings,,,1451,22872.04129904375,22918.04078916543,,,,,632.8030392817254,2724.264018955365,210.0,,,,,-1.1005617851414249,-1.1005964505579928,,,,-0.5030790639806779,,
1451.0,olssonjensen,olssonjensen,OLSSON & JENSEN,Décor,Design,Home,M&O Paris Sep 2018,,1452,1456.9543467748035,1551.6260355621973,2.2649868304215124,,10.308253289479527,,378.4344042848163,14637.047186162605,1389.1820340415052,,29.775788812946324,10.186351973604244,298.44655298869463,0.043843036268459715,0.024427394332878508,,0.1445621869130001,,9.296832469077263,0.02297061534358828,0.047251423580716774
1452.0,bitossi,bitossihome,BITOSSI HOME,Décor,Design,Home,M&O Paris Sep 2018,,1453,8281.282298737853,8541.950481449334,,,,,1.0,31316.58575708411,374.03733553503463,,18.117892711162966,3.4217714332846434,438.8793959798172,1.6225374325477806,1.6788019861906187,,,,25.604378245749924,-0.005247212760808588,-1.3776358227513805
1453.0,Lladro,lladro,LLADRÓ,Home,Décor,Lighting,M&O Paris Sep 2018,,1454,73789.85130488662,74598.7268145487,46.77963658720461,0.6343814440218545,116.43260397019172,9.082777287286346,19.283872305717228,51343.49270204006,1010.2604838195844,,48.828086574867285,5.962096280899807,755.0162599065616,18.19231986177321,20.22849805533095,-0.020850956447125334,0.369744069034864,-0.018714682786804448,56.13242531029312,0.0036100800921383723,0.5865303508403853
1454.0,cabinetbylindebjergdesign,lindebjergdesign,LINDEBJERG DESIGN,Furniture,Design,Lifestyle,M&O Paris Sep 2018,,1455,7425.011726472548,7449.697101469202,1.0,,,2.798165137614677,346.3268590177646,6091.6774452732825,303.07962220197146,,3.398364768580616,2.5946578501854702,157.75301021009153,18.856674987227162,18.9599134174042,,,0.009163850324777175,1.058656394338043,0.033622798288284024,-0.4215064373508132
1455.0,solcion,solcion_staff,SOLCION,Stool,Creative,Glamping,,,1456,227.9948207696956,242.02118779548329,22.866178245073648,,1.795988088356358,1.0,415.61335454791947,688.3532053400273,577.387770169335,,30.505279577991864,0.6847607271177822,41.419628824026816,0.02687176000288856,0.015834835037216506,,-0.007005873868891528,-2.250054849578759e-21,0.8009921980482071,0.0015505194157834725,0.05686757537701119
1456.0,blancreme,,BLANCREME PARIS,Beauty,Skincare,Health,M&O Paris Sep 2018,,1457,11264.729624426032,11422.155857453596,7.59999402738896,103.18366349183607,32.843941425510714,21.45879476182084,,,,,,,,1.7363972495793396,1.9914164263818752,-0.7342586872999047,-0.08984897980879825,0.1357193855281845,,,
1457.0,houseofsakk,house,HOUSE OF SAKK,Bags,Furniture,Luxury,M&O Paris Sep 2018,,1458,752.8497843684795,773.8166657901488,1.1274794925329212,1.0,11.043171636296089,0.13487797232914178,728.0663250111902,2107.5098111375114,526.7258769017435,,7.992310387128879,3.1555640522690096,59.7407194912267,0.05043479099256091,0.08840887650851288,-2.250054849578759e-21,0.03671700616502101,-0.038939933074772136,3.179997810980557,0.01513339113845009,0.038151454155246095
1458.0,GraficheTassotti,grafichetassotti,TASSOTTI - ITALY,Décor,Home,Lifestyle,M&O Paris Sep 2018,,1459,4824.085718219304,4992.931733740777,21.93804287793956,2.987520296784279,37.68194934548088,2.915082596361988,387.9822969422721,2641.7026477813542,235.6911191446692,,15.197931210734264,3.235030730837876,113.66482216983265,0.8851960026356648,1.0704060054390836,0.015627147663473555,-0.022318485334685167,-0.00017748538297992947,2.464859366182147,0.01840420842503273,0.2654021265388363
1459.0,COTEBOUGIEMARRAKECH,cotebougie,COTE BOUGIE,Candles,Eco-Friendly,Design,M&O Paris Sep 2018,,1460,4992.182992246083,5097.499151037478,,,,,495.5708452363377,5898.267542172397,509.54788474812585,,33.891052448733845,3.2636799146432884,137.93994673583128,0.3251640359742014,0.6444246610649346,,,,9.02460849496347,0.004025896843614024,0.3290112941050747
1460.0,villa,villa,VILLA LUMI,Lighting,Décor,Handmade,M&O Paris Sep 2018,,1461,2114.4248094116792,2240.6849732185606,,,,,1930.928223285763,1553.7578257107614,872.8428016705267,,24.76746261867863,0.06864505657636817,17.722215652616054,0.78837685186665,0.8432120788596141,,,,0.22780716696971343,0.0003557571512852651,0.0420420536300938
1461.0,lemussound,lemus_dk,LEMUS,Lifestyle,Home,Furniture,M&O Paris Sep 2018,,1462,3371.8773495523747,3466.598209044845,-1.7448184323347835,8.478327246982463,4.6814222976704585,2.9327788069775917,-7.639400023522409,4713.03440565337,111.45426002918975,,-0.5622442008154965,0.5044426691847288,56.226948853448036,1.8690049498619203,2.0454345305168973,-0.05250698240515848,-0.08666743692969509,-0.0004027619654485403,1.8397375086388505,-0.005358698915913816,-0.019845833270508137
1462.0,ifdmdesign,ifdmdesign,IFDM,Furniture,Design,Luxury,M&O Paris Sep 2018,,1463,6581.8463933304965,6929.672632940079,21.034940658671253,1.0,2.4280525449683017,0.8536498011305694,1813.7826356771989,7685.318616369806,1957.539438892315,,79.59138696066752,0.17238478204388435,29.536743948109933,-0.4435164342472217,-0.2926798665827496,0.0,0.0008383491822242645,-0.0067856221302490145,2.9636847033063085,-0.0010388693641325303,0.053536814900379676
1463.0,vincerowatches,vincerowatches,Vincero Watches,Lifestyle,Design,Watches,,,1464,182899.85317329527,185521.3396723135,,,,,270.15358948970606,216175.38126576878,1946.0887777425748,,91.2221238129654,63.7558493535553,2169.655366228014,48.7619133603047,52.15873446137516,,,,103.49457177508802,-0.053444682696021165,-0.2869793272044121
1464.0,Theresienthalmanufakturverkauf,theresienthal_glass,THERESIENTHAL,Glassware,Handmade,Luxury,M&O Paris Sep 2018,,1465,342.46333293546036,344.46688300589517,,,,,348.04518283605245,1153.639067444458,235.06373049291847,,15.12987127475306,2.6595468006286525,98.02058730392969,0.0019413374354004115,0.0019413915705180362,,,,0.4967401417064308,0.014461844661894551,0.15373410656109265
1465.0,tinafreydesigns,tinafreydesigns,TINA FREY DESIGNS,Home,Tableware,Furniture,M&O Paris Sep 2018,,1466,2567.2341630245833,2662.229774303761,1.0,,,,1785.6583798148654,9399.400855669726,1793.2316631472345,,60.17430710524489,2.0544076808530667,66.28603676565443,0.06794197173210216,0.07918935691207529,,,,7.170894110889541,0.00185854241909861,-0.021788452126639626
1466.0,carebyme,carebyme,CARE BY ME,Clothing,Scarves,Fashion,M&O Paris Sep 2018,,1467,3952.6423148396852,3890.381373471224,30.7144829273745,21.279102836699764,22.618891526352897,3.033147579618681,1821.7177632228186,4016.2864115653133,907.3373630466988,,47.78182009563172,11.83177575154931,81.14460560189289,3.6600600410908966,3.7388822929980954,-0.31460147462504184,-0.08456870843318506,-0.016169200758146537,1.6667570782880226,-0.021666868949962573,0.11157428391498807
1467.0,Lindform,lindform_ab,LINDFORM,Design,Décor,Vases,M&O Paris Sep 2018,,1468,520.1926169252337,568.1699880497822,,,,,408.31974016104124,3716.040456103097,834.5399172832886,,45.516962735525524,2.5444516431088884,51.69997998135332,0.19978438343848698,0.2060471578778079,,,,4.628216306758088,0.007997202838674094,-0.09718150063021942
1468.0,mountainhardwear,mountainhardwear,MOUNTAIN HARD WEAR,Sports,Clothing,Glamping,,,1469,13362.821421359358,13947.748474179441,0.0794007490340899,1.0,37.348802396207546,1.0,67.60589821043475,11123.96290375132,343.6961486399384,,-11.942641721996141,0.3783267010050951,653.2238424037484,0.40026859883410976,0.7551032778233588,-2.1600526555956116e-21,-0.10454167407741521,-0.001113376744854895,5.532521550934167,-0.005008118750326734,1.0380821869650017
1469.0,goodwillmg,goodwillbelgium,GOODWILL M&G,Décor,Home,Accessories,M&O Paris Sep 2018,,1470,17512.99716354981,17777.239367715985,,,,,224.00695845561302,8178.926932861335,437.6818683819426,,22.059589486127038,5.347815870954649,282.978528211965,0.10795293577882077,0.382826058672968,,,,5.657142451430624,-0.001014950924402601,-0.2651737086219611
1470.0,Janod,janod_officiel,Janod,Kids,Educational,Siblings,,,1471,99216.99771891408,102027.8771357288,39.29125548602111,373.5918729222036,94.73729475281515,-1.5660448245949925,95.41208052859659,63064.979602309424,889.0920738640617,,30.03158550769934,46.72181513618239,444.8164351758904,39.06483212395694,41.28919452481813,-0.7267652195870558,-1.172721956372206,-0.4021401577648857,48.114151819885144,0.07648868096901933,-0.4134588080727843
1471.0,flaskebottle,flaskebottle,Flask,Lifestyle,Bottles Aug,Sustainable,,,1472,,,,,,,,,,,,,,,,,,,,,
1472.0,blossomparis,blossomparis,Blossom Paris,Lifestyle,Beauty,,,,1473,411.4766641892308,432.4787753228573,,,,,192.0,2113.7297811186468,120.0,,1.0,4.0,32.00000000000001,-0.06034418682947816,-0.060343863147526225,,,,-0.3600361326460382,0.0012023869315907379,0.021760564635121635
1473.0,fangourmetea,fang_tea,fangtea,Lifestyle,Bottles Aug,Teaware,,,1474,1130.182562124259,1177.6972387506253,,,,,75.03868949504115,814.0534631072978,252.9489694631545,,2.3101256943471555,0.4433491844741185,76.45544413524628,-0.013363702036227668,0.01882988109837454,,,,0.22277569181551943,-0.005312778775547942,0.09055631703310128
1474.0,TravisTranslator,travistranslator,Travis,Tech,Innovation,Design,,,1475,10602.648649125003,11045.23876864177,-1.1520071144650963,0.2596933129909366,10.153839434726171,4.404596536143568,932.12187220365,3171.6574941320882,360.19682321234916,,0.9077746356232016,0.0,-1.6931919949234873,0.7927199104783178,0.7460684235361071,0.04392209783366369,0.16386085972337577,0.036191932613540534,-0.03929617572924693,-0.0017850576950214935,0.14087493077539506
1475.0,Madotta,madotta,Madotta,Lifestyle,Design,Tech,,,1476,6196.929144236868,6222.507390191045,,,,,42.0,37984.729858660525,2212.0,,,,,-0.33027051898829113,-0.3592488435306991,,,,-11.88693590412671,,
1476.0,adenandanais,adenandanais,ADEN + ANAIS,Kids,Lifestyle,Design,M&O Paris Sep 2018,,1477,385873.99794113456,386119.00345548725,,,,,2143.9291884102217,260836.90346412148,1524.108011331819,,38.24506450435111,8.17533261496976,531.5755379614724,7.946253202236379,8.323715777281974,,,,21.25430412267394,-0.15411078604979683,-1.926004056298945
1477.0,filmelange,filmelange_official,FilMelange,Clothing,Accessories,Glamping,,,1478,4216.861225079067,4201.722317992512,12.864398226365216,,9.953892551765648,1.0,1.0,443.2342141249389,40.82377765581268,,10.173127681592236,0.0,8.16271317330603,-0.030725050709735666,0.03539552047161425,,-0.023391553075116728,-0.00032317506519870644,2.379011797711501,-0.00016678690510992325,-0.03101028968159967
1478.0,thedybdahlco,thedybdahlco,THE DYBDAHL CO,Décor,Design,Art,M&O Paris Sep 2018,,1479,7804.207660892,8026.916563910739,,,,,4803.375353204914,20279.982619772138,353.56215713475854,,15.729049579022725,2.0168800827019333,175.54686219960445,2.2618463196782606,2.6260299915687386,,,,24.291995532862938,-0.017478730478840552,-0.40530829725135376
1479.0,zojirushiusa,zojirushiamerica,Zojirushi America Corporation,Lifestyle,Bottles Aug,Home,,,1480,23688.154562735763,23845.431417166958,88.71359763658951,2.6823251518342244,10.405529082836576,1.43434529396281,218.05343759531155,6879.053267959201,358.76289609447815,,83.42453874143689,4.265496419503847,74.24671340308285,0.9429252904484485,1.4166250788688552,0.009455843078081061,0.02772918179090633,-0.0008676994402575835,3.5286283411320345,-0.053940675569151296,-0.43033735796378936
1480.0,Crisp,crisp_official,CRISPY,Clothing,Fashion,Glamping,,,1481,3396.16165498576,3395.220947770447,,,,,36.15381621929989,90161.44675754054,5183.201289831203,,65.05705952333822,0.9750577316199436,550.0169266138553,-0.47209860545428445,-0.43419487610467994,,,,-17.28084746611537,0.003398877893214396,-0.9946564419712755
1481.0,tangpinteadotcom,tangpintea,Tangpintea,Lifestyle,Bottles Aug,Teaware,,,1482,103.85329299126423,108.83082916730218,,,,,1569.0819805421688,16909.490197525673,423.9959934843183,,11.331347446969344,1.9624893573366564,265.97599619727316,0.09314256200561073,0.09689056732426342,,,,-1.8237392378526749,0.01305136135449392,0.8887596889691359
1482.0,MiyaCompanyInc,miyacompany,Miya,Lifestyle,Bottles Aug,Teaware,,,1483,,,,,,,865.8180170537818,3182.445795167075,675.7428731320249,,18.57067515753417,-1.3239035868467208,41.179642781813776,,,,,,1.3367165344041918,-0.047230973600528574,-0.35376687995150613
1483.0,Balmuir,balmuir,BALMUIR,Lifestyle,Décor,Accessories,M&O Paris Sep 2018,,1484,24157.3732103762,24230.577973492967,,,,,714.0785999315352,27142.91024428385,2208.8277095450344,,82.26520262111255,113.89683773871091,334.3033871270801,1.7340156378939222,1.8094318220057497,,,,-0.28946770216275164,0.29819547323709483,0.11970282342571804
1484.0,gauharhelsinki,gauhar_helsinki,GAUHAR HELSINKI,Lifestyle,Fashion,Accessories,M&O Paris Sep 2018,,1485,1856.8041558538625,1894.5558945631049,56.03045191522096,2.4664703560791046,4.953315831823245,,643.2552614004409,7164.497844458888,507.249248017618,,122.33246389541996,1.1905653969614571,95.793129619499,0.7534154160225723,0.7957462763687624,0.005143949926508738,-0.007697416261248306,,7.1813120311688525,-0.011243768602351168,-0.027863671687322615
1485.0,meileaf,mei_leaf,Meileaf,Lifestyle,Bottles Aug,Teaware,,,1486,6178.888042089189,6525.83088046878,,,,,401.34601909507006,13299.996471583718,1632.319968397859,,74.24636446697617,6.218592902047707,287.6938329977843,2.364399917102442,2.9249408601842313,,,,12.88767507629942,0.006950776112825524,0.17766630128707897
1486.0,anaroqueinteriors,anaroqueinteriors,ANA ROQUE INTERIORS,Furniture,Design,Lifestyle,M&O Paris Sep 2018,,1487,39816.04602178068,40087.99045983319,,,,,342.4598544110287,3154.803182174776,153.68156325773074,,18.311836483148273,1.78663227856008,67.58710812741583,-1.9640352337254776,-1.596608049700081,,,,5.456228500974664,0.018571894468410153,0.29349297695132975
1487.0,zuiverbv,zuiver_,ZUIVER,Home,Furniture,Lighting,M&O Paris Sep 2018,,1488,23331.169815555942,24456.726121693897,28.853013720918607,1.6475305089135293,19.77257164743429,2.0839881199452326,201.81854962995297,107620.91966419737,1160.6621793854206,,63.15436311300285,8.129890473506451,414.5691927598757,2.2364664328076027,2.8181496239100072,-0.04518005868249056,-0.030966580294822257,0.004258421663591022,37.567668551208314,-0.05344957951285524,-0.5552955892354857
1488.0,hrm,seilin_official,HR Remake,Clothing,Accessories,Glamping,,,1489,24022.171136145807,24302.32017858093,,,,,15.0,36702.98212870154,1610.6136627667547,,56.559321692297935,1.0949503721999576,545.7313501535102,-0.35940609562830983,-0.25190798078806553,,,,5.833710449023508,0.009921281598513867,-0.7217786100553448
1489.0,Fabric,fabriccopenhagen,FABRIC COPENHAGEN,Home,Design,Lifestyle,M&O Paris Sep 2018,,1490,698.1850530398427,730.1285852615108,2.479864688474464,4.9450640814837605,44.802177002302464,1.1952627496565642,464.2298624506552,1882.1975387556045,280.26913120149953,,30.68417988543651,2.05350441444923,39.30095343385764,0.10261571755410334,0.13422001452481375,-0.01558826535090218,0.37178799815360775,-0.0009258006554415093,0.818380408346194,0.0037822941572217337,-0.010717070642244067
1490.0,colunex,colunex,COLUNEX,Furniture,Home,Design,M&O Paris Sep 2018,,1491,6005.787298964831,6033.859207898305,15.12746548116775,3.3682725381513423,23.443475882379328,4.06101276610754,1923.3294963692624,3254.5004404780357,543.884436886902,,51.99390360807704,-0.2672654868567681,41.27025207137471,0.19273279782914454,0.24716819050179517,0.006510347798178054,0.008891863868562609,0.008042609435083729,1.7376561583628838,-0.005643588328213605,-0.07468686792375287
1491.0,SIMSNOWBOARDSJAPAN,sims_snowboards_jp,SIMS SKATE STYLE,Sports,Clothing,Glamping,,,1492,4305.071621883214,4291.2091683544395,17.09159335888851,1.0,37.293807432267954,3.4189883501836635,558.5224425674577,3356.029305588062,670.9573859241681,,36.10047664528194,0.2695264216904171,166.5848654718168,0.02457714055412174,0.08657581165658992,-2.250054849578759e-21,-0.1937164624878018,0.015720137005469082,5.9907685465632845,-0.003058710022594569,-0.09253912497984901
1492.0,affenzahn,affenzahn_official,AFFENZAHN,Kids,Bags,Eco-Friendly,M&O Paris Sep 2018,,1493,51078.09598392485,52010.89923262999,,,,,516.898385256149,46054.63324592242,493.5297506862759,,38.258295960876886,13.806744053875391,240.2291604807604,35.16570371233122,36.17418962104914,,,,35.55570440855592,-0.04081882307947642,0.05722286592919074
1493.0,anatolihome,anatolihome,ANATOLI,Décor,Mugs,Lifestyle,M&O Paris Sep 2018,,1494,20285.69765245225,20112.273185779068,13.481124817801303,0.0409255122347806,5.389853847702729,1.0000000000000004,1208.1912869994208,18436.437359258864,734.8472561873047,,43.9598027380908,19.639527839691716,225.1820474372857,-2.912588625121419,-2.8216703217941044,-0.020820486944412533,0.009964169797315302,-0.000471157841022711,23.41121527434285,0.017308135178018703,1.1151198147375858
1494.0,yenchenyawen,yenchenyawen,YA WEN CHOU STUDIO,Lifestyle,Décor,Accessories,M&O Paris Sep 2018,,1495,3713.370147836589,3882.391599606432,,,,,825.8809038550145,4324.7097489322605,429.3258064464431,,25.441385022839704,0.33911451008291715,55.259711703504784,0.19239630148339323,0.19950482568962205,,,,0.6668274190602221,-0.014491343301335164,0.037869117648860605
1495.0,xoopar,xoopar,XOOPAR,Accessories,Creative,Décor,M&O Paris Sep 2018,,1496,1258.045819561678,1293.2135698611896,12.76535858933262,,2.9451191669375962,3.0092617500385463,918.0770288827923,11733.461031829478,206.4812394983488,,47.282168334714214,40.68400096772152,129.72439113645842,0.07035228684786715,0.10219177280607593,,-0.005290970658863715,0.01753717627605403,-1.8507130853764249,0.1869501049788441,-0.17890570270861314
1496.0,ayurbottle,ayurbottle,AYUR Bottle,Lifestyle,Bottles Aug,Drinkware,,,1497,372.9395345015297,389.9364353465819,-2.5328082088597843,,1.5763449670494232,,848.8607535062256,8940.678381609092,364.8590322154738,,-1.479765694999366,-10.224536968764717,37.90499288693313,0.14025066415346227,0.14404727292073935,,0.005201235539560958,,-2.2615087809841707,-0.08322812046490437,0.04315816295229957
1497.0,wunderkey,wunderkey,WUNDERKEY,Lifestyle,Gadget,Accessories,M&O Paris Sep 2018,,1498,1204.6604931725826,1211.6573367086755,10.02809723165513,,3.9647558334553663,1.2618269986540138,65.63185742217708,1138.2185257290241,126.34193302075165,,7.268272286268679,0.21285769905520968,27.965517087264427,-0.1295449913746267,-0.1263567740229275,,0.001629341388971737,-0.00016426527682927936,-0.22659646647546303,-0.0029598884463711587,0.02806012348490721
1498.0,leslampesdezaralobo,zaralobo1,ZARALOBO,Lighting,Home,Bags,M&O Paris Sep 2018,,1499,1807.3111362891293,1883.4856683503745,,,,,2185.264296228093,3615.3019641337705,733.5561585380426,,20.168303869350765,9.494919532268216,152.47558546486894,0.14013563630197678,0.16945111998362442,,,,10.51073673800271,0.01629717824954965,0.48429773633292095
