fb_username,ig_username,brand,cat_1,cat_2,cat_3,cat_4,country,brandID,fb_likes,fb_followers,fb_posts_num,fb_avg_comments_num,fb_avg_likes_num,fb_avg_shares_num,ig_followings,ig_followers,ig_posts,ig_posts_num,ig_avg_comments_num,ig_avg_likes_num,fb_likes_growth,fb_followers_growth,fb_avg_comments_num_growth,fb_avg_likes_num_growth,fb_avg_shares_num_growth,ig_followers_growth,ig_avg_comments_num_growth,ig_avg_likes_num_growth
queondavosdesign,queondavos,QUE ONDA VOS,Home,Handmade,Minimalist,M&O Paris Sep 2018,,899,1012.1197513402001,1039.0936810094802,14.3788593432695,1.7198506899283301,19.7393789426454,1.0,1014.49621364821,3106.4261620356297,466.03604315549103,11.4029639657401,0.134914149982388,156.27961610917,-0.10079505180179801,-0.100313757327123,0.002376882592061,0.016351784524874,-0.000621084959202,3.2760688813959504,-0.016191308706040998,-0.10127353206030801
,taliamukmel,Talia Mukmel,Lifestyle,Bottles Aug,Design,,,900,,,,,,,482.765681848692,1735.2158172102302,82.060763024595,1.83114226065784,14.043278370987402,222.558379165441,,,,,,0.906824558003885,0.008858780912929,0.34069672814974605
qeeboo,qeeboo_official,QEEBOO,Furniture,Accessories,Stool,M&O Paris Sep 2018,,901,25175.4119989367,25396.5185680234,87.3218519833231,1.2717246446072499,28.3395655679217,1.9846226471418602,23.554806957386102,59753.0169264298,860.6379753890229,90.28031714307859,3.6074651999667995,551.047866732849,1.6468785656717602,2.08435670780406,-0.00048029221439499996,0.163421324354392,0.010672321179824,43.684547627659704,0.007368803384348001,1.38337208360118
WoodenStorypl,woodenstory,WOODEN STORY,Toy,Wooden,Handmade,M&O Paris Sep 2018,,902,8376.18347769484,8868.886858712809,,,,,836.390225749626,46425.112420407,969.5915109180149,30.8557323112182,28.313711055744,435.636061141121,0.9224133041573199,1.0994588950670101,,,,22.893521627540398,0.042479221449197,1.5541374776842498
qultdesign,qultdesign,QULT DESIGN GMBH,Candles,Décor,Design,M&O Paris Sep 2018,,903,400.34319761280403,418.15168239122596,,,,,100.920606008,677.414879721016,52.90304860247971,12.6927294488711,0.44911281452121704,18.517648549952,0.025479500416317996,0.068790481664301,,,,0.08853462193473499,-0.008580261455533,0.055404566054454
incidence,incidenceparis_officiel,INCIDENCE,Décor,Accessories,Lighting,M&O Paris Sep 2018,,904,2415.3104100738897,2477.58022328085,,,,,352.07157035643206,440.92527492929497,190.0,,,,0.058024378261467995,0.115524838203415,,,,0.11547743877937101,,
yellowdotdesign,yellowdotdesign,Yellow Dot Design,Lifestyle,Design,,,,905,176.63382227893902,181.56116420369202,2.8884146937395494,,4.61798690846127,,2338.42712329508,3153.0900084440004,236.17082426695,70.5563886010408,0.6972485402489549,57.306299278895,0.254602353164311,0.24684364788121105,,0.014686885200770002,,7.19240399829674,0.0018600844360179998,0.126407749214746
modernteaist,modernteaist,Modern Teaist,Lifestyle,Bottles Aug,Teaware,,,906,,,,,,,1041.8958253218,2329.95633482274,461.0,1.0,2.9880176351849004,41.9886649917325,,,,,,0.022511205899827996,0.011284133500058998,0.0746963727261
BodumGlobal,bodum,Bodum,Lifestyle,Bottles Aug,Home,,,907,29961.401097604103,30762.580011489903,,,,,672.42481732882,39911.1848614307,564.605574655821,33.5373196230551,34.6320995777958,418.42591435787597,23.7998325513623,25.1023562873319,,,,61.2653328517317,-0.081236219051259,0.7157695190982221
BottlesLT,naturesdesignbottleslt,Nature's Design,Lifestyle,Bottles Aug,Design,,,908,498.96383153597395,500.965132918302,,,,,2315.7469246936,130.791207777192,12.0,,,,-0.01577311270607,-0.015774313794879,,,,-0.101616620464915,,
minoisparis,minois_paris,MINOIS PARIS,Kids,Skincare,Lifestyle,M&O Paris Sep 2018,,909,2539.67147868974,2677.3105039572,38.398294251226396,1.5902457741076699,9.290195349570462,0.0,1059.46044771066,26056.716334431698,1290.58311569536,47.748446166299495,12.4959130287048,268.268529752744,2.07698549251816,2.32490684288142,-0.0034253601318009995,-0.06035480151927,-0.023289623472292003,9.975990017724321,-0.021476719854143997,0.585209368102029
,napron_official,Napron,Fashion,Clothing,Glamping,,,910,,,,,,,7.0,6177.32217307812,365.054215386015,24.956058809443,0.031748050410921,63.6811720024262,,,,,,2.14074216926312,-0.0014436622597939998,-0.40995886281639293
Juliaknightcollection,juliaknightcollection,JULIA KNIGHT,Home,Décor,Tableware,M&O Paris Sep 2018,,911,7758.784455838109,7892.45956193472,20.7268907523718,1.90868939291579,35.241151732704296,1.7276669665026398,679.744573962915,1820.4490393488,534.3904696923989,26.277303552417397,2.81607445796077,46.5436958387013,-0.400596597099553,-0.27022951017838104,-0.009111031096790002,0.216331282893326,-0.000586354783795,1.7490035578965,0.012729706141324,0.19784840546024698
,tinyfoxhole,Tiny Fox Hole,Kids,Toy,Siblings,,,912,,,,,,,40.4801863594327,4606.06697774475,175.226930069759,13.166769843022198,9.73563648747628,120.324625654165,,,,,,2.29084668264576,0.06535216138904999,0.14220016114113598
WorldsAwayDesigns,,WORLDS AWAY,Furniture,Design,Lighting,M&O Paris Sep 2018,,913,6229.7879924734,6855.292202686441,89.2075021115773,2.0027967500279398,16.3840625556204,1.62962713177076,,,,,,,0.622831614093182,0.7484824543789741,0.004033811985036,-0.036967194866511004,0.00111578450975,,,
,grandsonata,GRAND SONATA (RUSSIAN FEDERATION),Décor,Design,Art,M&O Paris Sep 2018,,914,,,,,,,3.0,36.956277817444295,15.0,,,,,,,,,0.000139504900251,,
woodintothirds,woodintothirds,Wood into the thirds 木入三分,Lifestyle,Furniture,Design,,,915,40648.7123177291,40664.7272616684,0.0,0.284045437676528,152.833055350374,2.93982140271685,288.399274892468,1368.89649653839,210.95645369853,0.831875410836351,0.012397288937556001,23.1771381906006,0.271879122325333,0.433918202740108,-0.015059745822509,-3.14352108284927,-0.026458188309402,-0.057256085146116,-0.029011957656913997,-0.013933504974523
mightymug,mighty_mug,Mighty Mug,Lifestyle,Bottles Aug,Outdoor,,,916,26799.3497134624,26721.770447298797,,,,,1008.0076574082001,6211.872286803829,383.714695156699,16.4332333348853,0.442789292514537,16.1969854296334,-0.22181409500034602,0.088171833543801,,,,0.461341082436935,7.2e-05,-0.068596027023233
LaurenceKingPublishing,LaurenceKingPub,LAURENCE KING PUBLISHING LTD.,Game,Gifts,Creative,M&O Paris Sep 2018,,917,15376.626944651001,16128.909241199499,49.4899455298522,,2.34566665301974,1.40125191558083,1866.4264539802,23966.2593622456,2391.89118251311,35.635701412661604,1.47573455513239,117.667563748712,0.021087173676018003,0.026361442067872998,,0.0037767055632550004,0.000583761637914,10.075896160060301,0.006870121321404,0.460970854033207
raduga,raduga_grez,raduga_grez,Kids,Toy,Siblings,M&O Paris Sep 2019,,918,741.9715931531559,786.6703904655949,,,,,671.743988690439,95911.14891179481,1367.94186802594,27.6786800657386,167.66029708503598,1336.57294092086,0.869278033672157,0.929576905841699,,,,34.9881364927207,-0.38605465279283896,3.57356716762662
atelierclementbrazille,clementbrazille,CLEMENT BRAZILLE,Furniture,Design,Lifestyle,M&O Paris Sep 2018,,919,825.914997558649,860.911883782302,,,,,876.634491987954,1168.5061243448401,135.0,,,,-0.025520958719372995,-0.025520980774215,,,,0.368734199268614,,
Royal,royal,ROYAL STRANGER,Furniture,Design,Art,M&O Paris Sep 2018,,920,1644.49890436844,1662.4387415374697,5.6059963284523295,1.0,12.0495227479027,2.1146946134799998,1990.8120235671201,14304.861560621299,339.171270370736,2.35843426321164,3.49653300036843,136.243684528162,0.069944114625348,0.083631574885165,-2.2500000000000002e-21,0.045636644328513,0.007775791217045001,3.61960019307157,0.025986356280962002,0.324497902694366
LALIQUE,lalique,LALIQUE VOYAGE DE PARFUMEUR,Lifestyle,Décor,Candles,M&O Paris Sep 2018,,921,210253.810095863,211535.446033406,67.1480485207077,14.155502427938199,399.90067936154406,27.5123380252004,245.00754276354098,91221.9551479114,1153.72668422977,101.66037360695299,8.672728553351341,1327.46804944885,0.487183523251121,1.75819738464622,0.04933169618835,0.6362661451009,0.049499414788431007,100.86422320307899,-0.028419417058939,-0.273954376640919
dotsthis,dot,DOT ON,Creative,Décor,Art,M&O Paris Sep 2018,,922,2493.0541030645604,2514.69548591971,10.345245661989301,4.85730292020011,4.76418670719753,1.11739389807497,506.389155606996,2776.8439285686104,578.481206808421,26.697783481941105,1.1834244088094,30.9545584761954,-0.27662625981124894,-0.24124386406983603,0.020816945039869,0.01416834159128,-0.000896848982267,-1.36275056736911,0.001998771837915,-0.012764931764581001
southernrootsrockwall,shopsouthernrootstx,Southern Roots TX,Lifestyle,Bottles Aug,Fashion,,,923,8970.1535363359,8956.031644013492,84.852240306151,0.52497263402064,3.2528761084911,1.065892351597,1300.96406263239,30553.3136806022,11633.9104521402,405.657641636012,3.55411382183217,144.443128342949,1.47222938840747,1.5181465532779899,-0.019176051122428,0.0045079024178490005,0.00024378039679900002,4.29573667156602,-0.0017437196663679998,-0.36982667013930104
aabyairborne,airborne,AIRBORNE,Furniture,Design,Stool,M&O Paris Sep 2018,,924,1605.27743653102,1644.26512616724,15.544636305249501,4.0336353500777395,15.442725577966401,2.13430929507395,2498.7042073139,2202.19165137417,298.413849654248,15.7177717057764,3.4456356605384397,58.5494519807236,0.031276138889187004,0.053894508325274,0.017143590320826,-0.053855415996087994,-0.012119056667433998,1.50805471435684,0.017807522777946998,0.01307431549096
HSkjalmP,hskjalmp,H. SKJALM P.,Home,Décor,Tableware,M&O Paris Sep 2018,,925,600.205484436049,659.438818714262,25.025705276433396,0.22900658775050603,2.7618807648956603,0.0,507.026250239688,6605.66728783321,368.845682940939,22.2762398124191,0.0,39.2752220817856,0.950438586150795,1.16729496589806,0.023657466565863997,-0.022599855026722997,-0.058963279173414,1.7036930776788899,-0.045902892316286,0.036878756100202005
,creadys_home,Creadys,Lifestyle,Bottles Aug,Home,,,926,,,,,,,1078.81219674573,17.0,7.0,,,,,,,,,-0.001632780472501,,
ibridedesign,ibride_design,IBRIDE,Home,Décor,Art,M&O Paris Sep 2018,,927,15848.7029525249,16422.4586677105,27.253962438976103,2.21644980867408,51.8877615699706,8.24344496281523,183.67178350264498,15713.5826151565,376.952557888336,34.2239272645646,9.66940090458145,273.14166580669996,0.7318186894990579,1.1013835442973898,-0.011496118685693,-0.055339711452019,0.020065215878877,23.472803676978003,-0.020168162868256,-0.6102550183363891
,naut_inc,AT THE CORNER. COMFORT (Under NAUT_INC.),Stool,Furniture,Glamping,,,928,,,,,,,18.0,20.0,59.0,,,,,,,,,-0.000836642822903,,
jacquespergay,aurelie_pergay_porcelaines,PORCELAINES JACQUES PERGAY,Home,Handmade,Accessories,M&O Paris Sep 2018,,929,499.46533555545096,558.43338735483,19.5401022266677,2.2425675516444903,13.5809096531794,1.8048231184492702,,,,,,,0.104797662730158,0.12176896391607302,-0.00047180835097900003,-0.053331328377867006,-0.001381580302063,,,
chispum,chispumchispum,chispum,Lifestyle,Kids,Décor,,,930,24345.447686263302,24881.4923510452,,,,,2975.83507259393,12785.478161378402,1519.9964140181198,0.0,0.0,681.805031321711,-0.913610530398159,-0.960341521982109,,,,-0.070372805023471,-0.104410522662403,4.84399928848476
VacanzaShirts,vacanzashirts,Vacanza Shirts,Design,Lifestyle,Clothing,,,931,538.883866788265,546.88588156164,0.786257409384004,,0.0,,899.473270167614,567.3652064762861,163.0,0.7441598462042409,0.956530483248927,14.107659745053198,-0.046380444990908,-0.045532015643917,,-0.020558208624286,,0.001087101363699,0.02739498969333,-0.068067137547022
MalwinaWan,ceramic_malwinawan,malwinawan,Lifestyle,Bottles Aug,Teaware,,,932,306.801494542117,308.799742488365,,,,,938.673884147844,1860.75940682595,90.0,1.0,0.8378378378378392,22.5405405405405,-0.012620526261451999,-0.012620369225296002,,,,-0.285404275017177,-0.013096689409334,-0.119042332730768
nailmatic,nailmatic,NAILMATIC,Kids,Beauty,Lifestyle,M&O Paris Sep 2018,,933,24941.278567162997,25279.724071689103,,,,,1844.49048427057,24677.698641579304,1390.824807393,49.8426827330972,6.13692839548332,176.359177443064,0.8016960336708879,1.12433251904304,,,,9.9944301399983,0.075289279190808,0.366666053856494
ReLegno,relegno,RELEGNO,Furniture,Wooden,Lifestyle,M&O Paris Sep 2018,,934,4352.0308638826,4453.536450980089,,,,,895.9048575166499,579.236421580432,106.462826388718,3.4566926649436898,0.295163141572079,21.8077735802187,1.7305388430269,1.85258200373835,,,,0.13403325615466197,-0.0011893969553329999,0.014750375769192
blackandblum,blackblumdesign,Black-blum,Lifestyle,Bottles Aug,Design,,,935,32533.947140942997,32693.1908741668,31.0852318297259,49.4029003342793,9.996589551860868,3.70066664176668,115.79622436023999,17405.9142860025,336.369178006458,31.970725354807502,68.9221762137597,195.280469529156,0.163511594537951,0.3141077801360119,-0.29612988593529305,-0.016570793091415,-0.05679104421162,14.037518275585802,-0.028582717863095002,0.10532124421105199
VESTA,vesta,VESTA SRL,Design,Creative,Home,M&O Paris Sep 2018,,936,13827.633446080901,13900.0436721575,9.09719762690675,,8.892066996302178,1.8645370963619798,689.9255303540241,2654.03781059084,105.41841252117399,17.542908743334,0.0,65.9731565949592,-1.15591426702351,-1.01244928495687,,0.010739919802935,-0.004338747050987001,2.04816928919486,-0.017428111073306,-0.142887838151574
bogcraft,bog_craft,Bog craft inc (KAKUKAKU),Design,Décor,Glamping,,,937,265.639423712775,282.098684866256,3.37951373952164,1.0,12.7429583382917,1.0,99.16990737153989,1289.65443441792,185.90796855145697,0.61905638781772,1.21968358776238,95.0375124429874,0.089883269017165,0.11463971603379301,0.0,0.017996957104331,-0.00018168585047699997,4.3054714335179005,0.002575782814032,0.18134628854694798
GUAXS,guaxs_official,GUAXS,Décor,Lighting,Design,M&O Paris Sep 2018,,938,2004.0633000051603,2165.4201716020802,0.976261267151328,1.0,34.1957680761608,2.0,627.1815903133701,8256.36216353216,83.29154530924141,7.9283191273483204,5.96620457229921,364.161252351596,0.162115999873086,0.206412585799312,-0.0008824475261180001,-0.054702625819672,-0.0008467439207060001,11.3285361017957,0.006423721425918001,-0.053515901272497
SalusMarine,salusmarine,Salus Marine Wear,Lifestyle,Glamping,Kids,,,939,1853.6725609112,2018.4636315825198,,,,,335.567422044146,1255.85475860141,296.448700812951,19.311051951994198,1.50705802576987,73.4256230665394,0.149215006882505,0.269466052631948,,,,0.46279857699291793,0.006004357692863001,0.34690653492895396
banwoodbike,banwoodbikes,BANWOOD,Kids,Sports,Accessories,M&O Paris Sep 2018,,940,7971.010766161558,8258.74635253715,0.0,0.8495602864759592,7.29885116574275,2.42835275071575,1286.15976705479,66311.4429554721,359.443735815587,21.737135982951997,7.29632022590675,481.518538734703,4.99273653315318,5.24148489820924,-0.007637217329497,-0.042235743921088996,0.0038994379866079997,36.2222975748918,-0.194461431307016,-2.49016547944962
dooqdetails,dooqdetails,DOOQ,Furniture,Design,Luxury,M&O Paris Sep 2018,,941,507.57505972725403,528.2034920945031,0.0,1.01309650540545,3.09104432892263,1.15974579649357,1326.87450378169,8010.2835259269095,232.263790284528,27.683767204043104,2.65130311953274,170.070871146212,0.5329903547547701,0.577800165981643,-0.0007370799846449999,0.00192148568797,-0.0007673653365960001,19.000262014927603,0.023593197024431002,0.96794751689954
Labelledwithvinyl,labelledwithvinyl,Labelled With Viny,Lifestyle,Home,Design,,,942,4038.2899645483003,4120.877705627179,24.6526611215045,1.28495536991552,0.0,0.48312900996068997,2491.94757413347,7811.357826010109,327.48903593052603,31.8603794596732,0.741661037259097,20.012571827718602,0.41364218792578206,0.46120799970766707,-0.013319099093996,-0.066306651255897,-0.006773332646313001,0.48721246907481397,0.002475105246437,-0.025242849707641003
magnetichongkong,teslaamazinguk,Magnetic Notes,Lifestyle,Tech,,,,943,1567.53361410791,1544.5522725747303,,,,,478.924285234298,178.45646246840099,24.0,,,,-0.328047470849687,-0.326883093418763,,,,-0.023711170012790998,,
theteapotstore,theteapotstore,The Teapot Store,Lifestyle,Bottles Aug,Teaware,,,944,10227.5936318625,10254.3441862989,,,,,1265.02428561655,1307.22971783916,1487.0,,,,-0.21503520018612998,-0.11138045818756201,,,,-0.155557425344616,,
theairbolt,theairbolt,AirBolt,Travel,Tech,,,,945,1425.13281186489,1485.58162526278,,,,,312.777821338342,8860.096740924351,810.0,0.0,1.51243854333162,14.9575664376962,1.05687424885097,1.1814535262291799,,,,1.7133749727062402,0.001261316613888,-0.151032366739783
livevessel,live_vessel,live Vessel,Lifestyle,Bottles Aug,Home,,,946,589.7839932543241,603.3200912131559,34.33892540709,2.25896271733229,3.43385188308927,1.5420351410503101,5686.944379230179,11909.4403106854,597.32096889013,34.7929200375397,38.7318485759005,248.21113109327098,0.282611731456215,0.36802773912034203,0.007929340924915,-0.006179213403856,0.003026922934625,1.1708682037604,0.22090713703878398,-0.19877788119737197
,deejo_knives,DEEJO,Design,Lifestyle,Kitchen,M&O Paris Sep 2018,,947,,,,,,,1646.5521278906601,20677.5523217589,1196.7329815358198,20.762523427537,5.64686371941177,571.99801801692,,,,,,7.1781922508976,0.03392520397203,2.3925948253116096
krabatleksaker,krabatleksaker,Krabat,Kids,Educational,Siblings,,,948,1292.05312715808,1305.05230774715,,,,,99.36486262289351,1425.45253409617,921.564031240345,34.2793827317231,0.0,46.9594224991162,-0.018596332283469,-0.015572616910165002,,,,0.467144084977074,-0.037031245698541,-0.09807725967775802
corsidesign,corsidesign,CORSI DESIGN FACTORY,Design,Accessories,Décor,M&O Paris Sep 2018,,949,6369.40751897209,6477.6327197136,,,,,631.154677386855,1574.74270665799,447.140674849455,7.5869890660101404,0.8011953892690259,57.1862690613809,-0.009303883857609002,0.125226514922585,,,,1.1826304934308898,-0.004934818472091,-0.042091123497054996
stefano,stefanotargiacomo,NOTARGIACOMO DESIGN,Home,Design,Lighting,M&O Paris Sep 2018,,950,215.27304088495399,220.640431532693,2.1515472031652703,,0.14387752490365,,367.610182408919,494.48007513091903,1107.15833879059,60.523933031405605,0.601033972225174,18.9293800167151,0.013588116273129001,0.042445866408901994,,-0.039236215269558,,0.011569693081807999,-0.002111880211837,0.0033767234177120003
SkagenUK,skagendenmark,SKAGEN,Lifestyle,Design,Watches,,,951,720044.0450970021,720330.871983093,53.2817577804821,3.0658818818615496,10.053167594510901,1.42497231703799,206.431351270969,174983.170845871,704.155115025597,41.5233113390786,28.1171175764202,1152.5248831913,173.623872711565,173.66648173379298,0.027359882534452998,-0.011854663443487,-0.000475191459396,44.6967914024547,0.072630065779191,-0.9046806061961891
CognitiveSurplus,cognitivesurplus,Cognitive Surplus,Lifestyle,Bottles Aug,Home,,,952,6433.01867912775,6590.35806925964,5.112503391977,2.15087011845874,28.147190836788802,3.20194749834544,372.07959393346704,11768.376883045401,925.227524236376,5.4512837040427895,3.3418241891809903,262.364206404705,0.4897047143484,0.529585776853993,-0.011758861698637,0.03596956242856101,0.017473234652791,0.566478011534968,0.0014331027507420002,0.40243480299078704
EIGENart,,EIGENART,Mugs,Bottles,Design,M&O Paris Sep 2018,,953,130.962224411618,147.944204750539,,,,,,,,,,,0.026448429229405,0.035285120141932996,,,,,,
mibuulondon,mibuulondon,Mibuu,Lifestyle,Home,Design,,,954,,,,,,,3.0,1066.81187777041,161.0,,,,,,,,,-0.33445964983093607,,
quaisud,quaisudofficiel,Quai Sud,Lifestyle,Bottles Aug,Design,,,955,19863.0062623319,20048.5627065998,,,,,1886.15112903239,3029.66341555007,454.537511493452,23.2091312251324,1.63283484097455,59.5372928488327,-1.4933180829955301,-1.3988904542508998,,,,0.065936994059792,-0.004918610111271,-0.020058735327256
Kelen,kelen_mens_official,Kelen,Clothing,Fashion,Glamping,,,956,458.386735650845,465.262669864485,,,,,0.0,1106.89534525363,591.339741867029,75.1161789151572,0.0,24.125326026409397,-0.022368132380846,-0.015659089712695,,,,1.1142829547784,-0.000312914672627,0.005369907886925
monsieurpapierfrance,monsieur_papier_,MONSIEUR PAPIER,Design,Lifestyle,Stationery,M&O Paris Sep 2018,,957,3418.1869277944297,3680.7816614375106,53.7075101040553,1.04566041404662,50.592999908996,2.23837322613018,1131.0926376353698,16365.889857726599,1148.79294009706,60.553202358952106,5.69531873500379,392.913676371988,1.6886160264866399,1.73193363138984,-0.02005473960081,-0.10126790435535699,-0.012346743304103997,6.411943871807241,-0.004526725680937,-0.018997310189823004
KilnerUK,kilnerUK,Kilner,Lifestyle,Bottles Aug,Home,,,958,41164.0882392221,41917.1239822015,,,,,1814.90621791458,22277.237883479702,868.856107306531,37.2234802204317,0.0,115.30024100545201,6.33165487346942,6.8758349320994405,,,,11.320838715289499,-0.4276727465343379,-0.437213406932457
ogawacoffee,ogawacoffee,oc-ogawa,Lifestyle,Bottles,Glamping,,,959,4170.716019695829,4283.51390780124,40.9563024283121,1.0,39.8910849060937,3.1688341350845497,0.0,1215.93252229636,124.695886212899,10.5205908846426,1.3343910651754098,74.765049094933,0.182685495519035,0.265217353586835,-2.16e-21,0.14288277714867,0.011923370056956999,1.97138687410866,0.012194919044996,-0.031514440153352995
SkipHopUK,skiphop,Skiphop,Kids,Family,Siblings,,,960,333700.080520198,334058.75791816396,80.5689242987263,136.562871580502,44.781444752971204,22.3065501844309,547.575172004748,500915.561617697,2893.72166858584,80.8755002817141,474.163540368339,1596.14095808874,35.0832897739855,35.1530226707507,0.377942821790995,0.002862685004589,0.109937973713456,236.46413093797,1.86121315447809,2.92028147428998
donkeyproducts,donkeyproducts,Donkey Products,Kitchen,Lifestyle,Gifts,,,961,13053.9539093727,13227.6196478781,5.61198640832256,2.0,4.74147620411041,2.7190665252482598,,,,,,,-0.36136534848874,-0.309938046007867,0.0017714479166260001,-0.17921173899557502,0.006092525430177,,,
AtelierPierre,atelierpierre,Atelier-pierre,Lifestyle,Home,Kids,,,962,2501.69093072966,2618.48930862129,29.4179368052313,3.3321109459767206,12.2620368646665,1.42548268293026,1192.87202509274,3483.68631855073,315.150700992851,31.4933118616563,2.10880636575515,54.5014685715757,0.037503572039615,0.11328713471562199,0.014588375510223,-0.008818698833541999,-0.010806948420900998,1.8186608433552598,-0.0006780975621740001,0.036543212789457005
Jipfish,jipfish,jipfish,Kids,Siblings,Glamping,,,963,13579.863154853201,13661.8661820399,,,,,2037.7749448209602,3326.2509686715603,157.0,0.0,1.41067605944172,39.2623133783857,-1.34360598881328,-1.34205631854344,,,,-0.720366809686593,0.008259947459243,0.16787718734264198
skylinechess,skyline_chess,Skyline Chess,Lifestyle,Design,Home,,,964,2750.49296230017,2773.60416088612,20.058307124783198,1.0,4.11002397455149,1.39719691258645,1381.92617477721,9714.39983430438,455.151860888254,19.774174144468397,2.88181757634768,103.589755541768,0.09559521827875699,0.09956581637034301,-0.0014665440067149998,0.004593375133936,0.0026550779673570005,7.78368873131591,0.007005028698140001,0.47840684042349396
richmondfinch,richmondfinch,Richmond Finch,Lifestyle,Design,Tech,,,965,19299.4792444918,19714.0605087897,2.49686977855943,0.7781080654846201,9.68834153244919,1.0,343.142722634296,115821.526551474,2941.9191715212,39.760398619004704,20.5922218722267,256.91980727878104,4.98214590527147,5.26163725370379,-0.123313092021387,-0.006461428686288,-2.2500000000000002e-21,-18.285307194498998,-0.6708947286722329,-14.797631752613098
tout,toutsimplementdesign,TOUT SIMPLEMENT,Home,Design,Accessories,M&O Paris Sep 2018,,966,143.487939728612,156.83251576025,1.0,,,1.0,1612.20010536529,1002.8195905889,191.398096561742,16.961090795469502,0.797188095873577,33.0899634776676,0.24958239630204604,0.251145014950771,,,-1.91e-20,1.07303003894106,-0.011080260632716001,-0.06372307164675
M,mo_moustache,M. MOUSTACHE,Lifestyle,Accessories,Footware,M&O Paris Sep 2018,,967,47347.302438044004,47873.957469823894,82.7480074988318,4.43800606892062,9.180033258792061,0.9977687041281129,,,,,,,3.19519758222693,3.90528802385363,0.012906512197679,0.0037552754597540003,-0.001014714991987,,,
lovemilostudio,lovemilostudio,Milo Ceramics,Lifestyle,Design,Furniture,,,968,27209.8242257309,27751.273605242797,0.0,16.046847497664302,35.4782680544094,7.05630140846915,433.60797835275497,19557.241152438302,967.232632417574,41.6438632249363,14.580628334646402,134.56519217035802,0.22397578333640802,1.10655278639644,0.059463628528135,0.32061981487481,0.050757121497708,8.58622026721863,0.076661408150769,0.43436225432200104
madamstoltz,madamstoltz,MADAM STOLTZ,Décor,Accessories,Home,M&O Paris Sep 2018,,969,15775.522337364198,16737.2773725164,,,,,595.882323243692,62170.5775459784,1441.60737710978,84.2274555015795,4.82650812957833,535.821269209726,0.584031281640191,1.00634032495076,,,,47.5343401415746,-0.00342438940062,-0.22592375571862697
Logicool,,Logicool,Electronic,Music,Glamping,,,970,3107967.60925088,3106855.2063968997,,,,,,,,,,,-18.5430823699321,-18.3974531707742,,,,,,
umestudiodesign,ume,Ume.studio,Lifestyle,Design,Handmade,,,971,151.500186720052,164.54618627500298,,,,,452.83703217480695,5646.78398919861,282.0,0.0,18.269700444036697,199.30105258761398,0.13476488881076598,0.134756208108984,,,,3.1868008773159504,0.184078021034442,1.2170401391805301
EvolgGlove,evolg_gloves,EVOLG,Accessories,Waterproof,Glamping,,,972,2159.2375297733897,2079.16025820755,1.0,,1.00068822413428,,60.176280697155896,1862.8212882380499,325.947582166119,39.6130514817152,0.0,18.2134582187753,-0.06478905606730201,-0.052014909494754,,-0.011740684045687,,-0.285216367935188,-0.001622911479109,-0.023532098153193997
bonheurdujourparis,bonheurdujourparis,BONHEUR DU JOUR PARIS,Décor,Clothing,Kids,M&O Paris Sep 2018,,973,3440.40748610877,3596.1838670614397,,,,,4088.52381669084,12510.3985596569,993.1313969338811,65.3496031270022,0.9109369280288091,81.17136523954441,0.9259183389999521,0.8878441439433679,,,,2.62875202156655,-0.016835634897832,-0.141627212067067
getzubits,zubits_4shoes,Zubits,Kids,Design,Siblings,,,974,6815.260892900389,6797.4792350282,,,,,86.92587949992071,593.078782041041,208.0,0.0,0.0,20.0171777779526,-0.215767353766798,-0.238971381035752,,,,-0.029204640163725,-0.005469774605252,0.087021096303446
desplans,desplans_arkitektur,DESPLANS,Décor,Home,Art,M&O Paris Sep 2018,,975,7282.09293249766,7477.29909256972,30.314142149289697,1.88813594560242,20.1180778569426,4.02586575421737,527.656855675859,24162.757846253196,982.388594563389,64.8159921486278,0.7288344607537159,105.223492041366,4.786639563200651,5.013061568416941,-0.012899406613271002,0.0036079361659540005,0.014942779196563,4.51708935508322,-0.005459488729382999,-0.797231597115428
tokyoteshigoto,tokyo_teshigoto,TOKYO TESHIGOTO,Décor,Design,Lifestyle,M&O Paris Sep 2018,,976,1077.1932479684199,1222.07494429525,8.52520355924111,1.0,11.914651162698501,4.74713378787055,1.0,798.882808399647,47.013976859142296,6.78234984506188,1.2273983139787101,81.8394876100305,0.387227907247332,0.48020288136970096,-2.2500000000000002e-21,-0.011692877285956998,0.017600047603133998,2.50480480361256,0.002837895617431,0.306295517002043
lacigognedelily,la_cigogne_de_lily,LA CIGOGNE DE LILY,Kids,Accessories,Gifts,M&O Paris Sep 2018,,977,3282.6039573327803,3354.58847757966,0.593285479122082,,0.0,17.7176488900533,2140.8696474895896,9865.41584966772,933.6751281449519,49.66341804018911,3.09868294684678,87.12576225099359,0.041958658731972,0.21099717372567697,,-0.490053979076785,-0.39977506615951097,0.350930240537567,-0.052690648076082,-0.407828780687377
shopsimplemodern,shopsimplemodern,Simply Modern,Lifestyle,Bottles Aug,Design,,,978,29800.4511399429,29924.748648904,26.9190796785021,1.19859770861905,37.011918081248396,2.40350691315624,213.83303777087397,18824.6631251655,375.473336001792,24.099400073724198,34.538477828401,186.253218500523,172.162491897237,172.532154990217,-0.051906301293976,2.6638315025063397,0.0074257143217059994,35.144706110422895,0.13937810367209197,0.45797601913475605
