brand,brandID,cat_1,cat_2,cat_3,cat_4,country,fb_avg_comments_num,fb_avg_comments_num_growth,fb_avg_comments_num_merged,fb_avg_likes_num,fb_avg_likes_num_growth,fb_avg_likes_num_merged,fb_avg_shares_num,fb_avg_shares_num_growth,fb_avg_shares_num_merged,fb_engagement,fb_followers,fb_followers_growth,fb_followers_merged,fb_likes,fb_likes_growth,fb_likes_merged,fb_score,fb_username,final_score,ig_avg_comments_num,ig_avg_comments_num_growth,ig_avg_comments_num_merged,ig_avg_likes_num,ig_avg_likes_num_growth,ig_avg_likes_num_merged,ig_engagement,ig_followers,ig_followers_growth,ig_followers_merged,ig_score,ig_username
BERTUCCI WATCHES,1402.0,Watches,Waterproof,Glamping,,,,,,,,,0.2298495383569864,0.3719335807766893,0.2841181785359888,0.2718456604415033,0.2614345179611726,0.1230282850651526,0.16731834730651723,0.26144364127385555,0.11860417046327157,0.1631810800564784,0.15835613864534828,bertucci,0.15724078837403765,0.22864847553149412,0.3663640030263903,0.28156912266656137,0.22932130517992297,0.08810606871140605,0.12730218206126506,0.14750622034230704,0.2419296279492958,0.21285022509157742,0.22646023310404256,0.15611746990748035,bertucci_japan_official
MT - MASKING TAPE,1403.0,Design,Décor,Stationery,M&O Paris Sep 2018,,,,,,,,,,,,0.2690472221911353,0.14307483374184338,0.1868081847575833,0.26900616956248113,0.1284217265789444,0.1738490784920078,0.18044029330132358,mt,0.22067069665388017,0.23883702681938426,0.5700297634208603,0.33662950571517114,0.3874649435968596,0.9786100883980179,0.5551336402814478,0.47762739216688377,0.28683201174629813,0.14058763897591625,0.18869060065903287,0.2546220989559821,mt_masking_tape
HOKA ONE ONE,1404.0,Sports,Lifestyle,Glamping,,,0.23068018964800696,0.37092694767374357,0.28445639463606803,0.34217330291987447,0.3607046699814232,0.3511946968453335,0.23964288211998785,0.3373719448503604,0.2802312226008731,0.3199748266819758,0.29368386281117265,0.9999999999999984,0.45402724924310034,0.29355607512886295,0.9999999999999996,0.4538745258486287,0.5780749689293839,HOKAONEONEJapan,0.45992438704129673,0.2790428228222608,0.169424147794403,0.21083645196790532,0.5024640938352116,0.14880313498414258,0.22960845892764792,0.22460889678561205,0.4341833297078903,0.9999707409300068,0.6054727798029982,0.29814461908261375,hokaoneone
Art of Tea & Vessels,1405.0,Lifestyle,Bottles Aug,Travel,,,,,,0.2380241729100241,0.33810108685146795,0.27937060628487953,0.2298495383569864,0.37157825617454504,0.28401444503155737,0.27812306106911033,0.2613824273985616,0.2248569437370342,0.2417478191210386,0.26139206695201656,0.2251654974687777,0.24193016034888504,0.275653937107789,artteavesselsuk,0.22304708167298504,0.2305799487702843,0.4099843317181132,0.29515903113456254,0.23232237005899678,0.24791782358622474,0.23986687127637543,0.2516523855791665,0.2422384500246471,0.10057265640477886,0.1421340437659975,0.15334571478409698,artofteavessels
Kenkosya,1406.0,Travel,Sports,Glamping,,,,,,,,,,,,,0.26147750611284193,0.2199487020047035,0.23892192449524652,0.26148325093236313,0.2282831475119442,0.24375792105829053,0.2416069606400936,kenkosya,0.21366166598240643,0.22864847553149412,0.36338608016473767,0.2806852149409475,0.23254492777543515,0.1404901322908986,0.1751592338850877,0.19333027167033415,0.2422292312693552,0.1936109546267073,0.21520839161782768,0.18146264516701802,kenkosya
CHILEWICH,1407.0,Home,Lifestyle,Tableware,M&O Paris Sep 2018,,,,,,,,,,,,0.2623198424290858,0.5246306503946823,0.3497577822238459,0.26226574612431225,0.5120746983594784,0.34687495349971237,0.3476900982810407,chilewich,0.249984963767176,0.22947946286310064,0.01749808374934895,0.032516728058968714,0.23517340201010642,0.07498778937830775,0.11371592595689715,0.07000971122102573,0.25256568370325233,0.8726094100643228,0.3917455931606554,0.06400437310585008,chilewich
BEREZAI GENEVIEVE,1408.0,Lighting,Candles,Décor,M&O Paris Sep 2018,,,,,,,,,,,,0.2613820270444116,0.11475526137845526,0.15948944045872165,0.2613914949260511,0.1186514626211653,0.1632156711434688,0.1497939523732558,Berezai,0.19830077155266118,,,,,,,,0.24186858728928978,0.23734789435433876,0.2395869178233418,0.2370826097147579,genevieve
Copper h2o,1409.0,Lifestyle,Bottles Aug,Design,,,0.2287247019052298,0.30507789724353357,0.26144065696261304,0.2374068287068374,0.3415343577270269,0.280106479422716,0.2355297126339269,0.33587039152927256,0.27688989281857024,0.27553194032357226,0.2613960179352036,0.24600571727824705,0.2534674614732088,0.2614045801678223,0.19388700588518218,0.2226395256402199,0.2923425233630492,copperh2o,0.22843259875685756,0.23091774087778907,0.07709265272363483,0.11559389926467331,0.23338048868805158,0.24065337344661686,0.2369611387949497,0.18769403436323567,0.2523967258620092,0.08046803652172761,0.12203075392651375,0.13747273687298145,copperh2o
kototea,1410.0,Lifestyle,Bottles Aug,Teaware,,,0.23497401849384106,0.30277097359526706,0.2645986978793978,0.2467601743166434,0.06022420027143114,0.09681883110174491,0.24724230678986858,0.37550985324349817,0.2981665204766952,0.13116871243221584,0.2614271951579961,0.2347054038250057,0.24734667923926637,0.26143586143506636,0.2527402874311509,0.2570145461224078,0.1438189716099421,kototeajp,0.14994672034399892,0.24856747476578306,0.01341037539223097,0.02544782427138396,0.26595363956997875,0.0009362640736509279,0.0018659592182892401,0.002428586990116335,0.2505497412195033,0.10221618032142402,0.1451967776031768,0.15583369753972182,kototea
Infruition,1411.0,Lifestyle,Bottles Aug,Design,,,,,,,,,,,,,0.2615994390490725,0.13178536493128032,0.17527356009726325,0.2616091216762474,0.13185051653223986,0.17533334793685457,0.16725198081991505,infruition,0.1507841401608455,,,,,,,,0.24372205166235777,0.07543072890133358,0.1152058394963682,0.13228185347924998,infruition
Heroica,1412.0,Lifestyle,Fashion,Sports,,,0.23196079213793566,0.3036861604505596,0.2630213128219075,0.23850780142835246,0.33939862871458265,0.28014646150412764,0.2298495383569863,0.3655319554842359,0.28223030810287175,0.2769490372008855,0.2614046224338621,0.14427232523590822,0.18592849765102995,0.2614130408506643,0.11585258817121168,0.1605520091654044,0.1794242331959182,heroicalife,0.1787493736173155,0.2353394909843862,0.48039322155096625,0.3159154087890587,0.23143965796585508,0.12670251778471298,0.16375612460638897,0.18617354430758115,0.2445793789448238,0.13239522677617227,0.17179482038713786,0.1780719564648574,heroicalife
HAOSHI,1413.0,Décor,Design,Home,M&O Paris Sep 2018,,,,,,,,,,,,0.2621539788218693,0.16169155594873055,0.20001666294208115,0.26215016589324514,0.16324192174590085,0.20119742754934125,0.19584849518586947,haoshidesign,0.22522619413826092,0.2290549499277433,0.34380368244241594,0.27493671498323924,0.23167495247969838,0.23053070248194726,0.23110141111124438,0.24069539701201365,0.24282339485708918,0.26286046124839985,0.25244495667950173,0.25119124981862256,haoshi_design
Carpenter,1414.0,Lifestyle,Kids,Design,,,,,,,,,,,,,0.262881082646301,0.3739756254215827,0.30873857823500866,0.26287900413641235,0.3523080954191819,0.301093444059196,0.3148559003814627,carpenter2005,0.3028948627685693,0.22893690787779675,0.34304223112715815,0.2746080138600011,0.230731290927275,0.9819472591184057,0.37366202067374676,0.3427533349624535,0.24223565362928004,0.21357263313231137,0.22700292156466034,0.2904416598529889,carpenter_work_shop
MPOWERD,1415.0,Lifestyle,Glamping,Tech,,,0.2335728306508777,0.4871052163888171,0.31574305526328217,0.24218338639123663,0.48586728776099614,0.3232439423909642,0.24253562804083542,0.42503540813517665,0.30883973110085056,0.31875610742778604,0.2634183572476129,0.12862598906253508,0.17285007197322452,0.26341957251996045,0.12741032597371532,0.17174926346208383,0.16452275210279982,mpowerdinc,0.11904824159132224,0.22864847553149412,0.33997728881052386,0.2734145853971556,0.22854350149481756,0.003923724332359396,0.007714994615924879,0.010190807463281935,0.2510066126155232,0.7025664717590098,0.3698695634412527,0.035738378425613206,mpowerdinc
GOAT STORY,1416.0,Lifestyle,Bottles Aug,Coffee,,,0.23336616468951626,0.3845720450346237,0.29046950579928865,0.236715304201563,0.04761516658464674,0.07928266436957214,0.23345126494591742,0.18974850509168248,0.20934334879867483,0.10855680068099646,0.26306027342125665,0.33744424756194835,0.2956453213132729,0.2630416887794923,0.32590075397956453,0.2911166812827779,0.1354722611738937,GOATSTORYcoffee,0.20953596721265286,0.2358732765865723,0.2131648280349109,0.22394485423009305,0.2703098858655507,0.2123881417958526,0.23787383033727647,0.23423163144729464,0.27403995666673575,0.2893611942295246,0.2814922511306506,0.2635486853769455,goat_story
MEPAL,1417.0,Lifestyle,Design,Tableware,M&O Paris Sep 2018,,0.3341686026907455,0.011658381622192742,0.02253071780424314,0.30996191013645613,0.7366672524553126,0.4363317913683737,0.864810272977638,0.16218748288653176,0.27314840864600376,0.09104090946438352,0.2627101932833945,0.6457080560832354,0.3734713351180351,0.2627221072552402,0.6869460599140861,0.38008205954561436,0.1805675397745267,MepalNL,0.13206129086797652,0.23013399278741406,4.495687685130374e-06,8.991199726387388e-06,0.2336117695290984,0.05949195637411851,0.09483346660625454,3.595457230246679e-05,0.24535692814502305,0.44877098931799814,0.31725873173955116,0.04770463993373518,MepalNL
Eva Solo,1418.0,Lifestyle,Bottles Aug,Home,,,,,,,,,,,,,0.26569127730021885,0.45656807826947743,0.3359074685692126,0.2656514120611357,0.47162891063846085,0.33986770627814794,0.33755387027404576,evasoloofficial,0.381938112144223,0.37765451922367566,0.3408701833455713,0.35832077797395306,0.2593161499067284,0.3682748960984619,0.304337127724935,0.3162484127777677,0.2665831328303299,0.4752720284658421,0.3415747787578376,0.4216762118967572,evasolo_official
ALL ACROSS AFRICA + KAZI,1419.0,Décor,Creative,Home,M&O Paris Sep 2018,,0.2297742617153993,0.26663699835811144,0.2468369449745061,0.24355420243533576,0.5200260155416762,0.33173861364934276,0.23022566451762963,0.08477322202807558,0.1239177165909278,0.236245850269932,0.2615877815852633,0.23492138171738147,0.247538485217992,0.26159350886559696,0.23750714183360994,0.2489691268719148,0.24997749924345503,KAZIGoods,0.18490507412853066,0.23020905923979512,0.10003867592329498,0.13946990104579157,0.23453870118157816,0.025299956550578977,0.04567310346437951,0.05490419494120626,0.24696239503395484,0.25191660630700974,0.24941490130944272,0.0767529983058856,kazigoods
SOPHIE MASSON PORCELAINE,1420.0,Lifestyle,Design,Tableware,M&O Paris Sep 2018,,0.2360829556859775,0.37949255589699915,0.2910828081078175,0.24626739551361065,0.3452326743913706,0.287470977246778,0.24282783551671208,0.40066995922462767,0.30239052798679383,0.29106545769617687,0.26145021203767144,0.41643113598645504,0.32122438276284315,0.26145821156695814,0.41857943401171577,0.32186756402959016,0.3975369876127163,sophiemassonporcelaine,0.359668111971226,0.22864847553149412,0.3339423418805995,0.27144206774525553,0.2406564235393027,0.4656513362764966,0.3173177234632787,0.3044539963744135,0.2446895984540947,0.2932413476351095,0.266774418258041,0.31731158979416396,sophiemassonporcelaine
FLENSTED MOBILES,1421.0,Décor,Design,Creative,M&O Paris Sep 2018,,0.231855164303028,0.009919345924386461,0.019024764661203872,0.2581063581258029,0.17367230810952924,0.20763382009717674,0.2581504407782529,0.21105273279588707,0.23223779832385993,0.0701090071385823,0.26200770818541574,0.1567069729402365,0.19611652845018868,0.26200973795018406,0.15899197830297296,0.19789680166668874,0.191273440566686,flenstedmobiles,0.2057324900641676,0.23226724791836934,0.08511086556812511,0.12457359643547025,0.24005612238167331,0.23678678571273154,0.23841024641249353,0.1940736220818531,0.24588323882222082,0.40320571798856797,0.3054790158125217,0.2192400188601253,flenstedmobiles
Goldwin,1422.0,Sports,Clothing,Glamping,,,,,,0.2410676512414267,0.29914386800911014,0.26698397599621304,0.22840164812585673,0.34394458959489094,0.27451044822198456,0.26884958414532506,0.2614413670215861,0.9132261405850607,0.4065066736728974,0.26144936485196685,0.9114028109121753,0.40633541201735246,0.46376375828440763,Goldwin,0.41686587369617234,0.23298595325201926,0.17929288612662764,0.2026430657875846,0.2484523577333368,0.42031083196433466,0.31229953679001926,0.2750852401384183,0.25222649854033813,0.9594882958488241,0.39944774855106696,0.3639745730224403,goldwin_official
Frank Green,1423.0,Lifestyle,Bottles Aug,Design,,,0.25128818282264626,0.08033425295700698,0.12174718152902284,0.2505702567905309,0.2966047273776531,0.2716510251918252,0.2298495383569864,0.36020305707811084,0.2806275475260942,0.21909870074735258,0.26309293788954785,0.9321328519743509,0.41036191255079996,0.26305437628502076,0.958684654028808,0.41283152532957845,0.38241142790801835,frankgreen,0.27141636831449867,0.23579676108149875,0.0003401568362999687,0.0006793336761275359,0.26382465629536683,0.4253999472348762,0.3256732110039473,0.0027004358901915626,0.2922846777130652,0.5529190807845018,0.3824161303205269,0.033093651708653596,frankgreen_official
Tedzukuri Atelier,1424.0,Décor,Lighting,Design,M&O Paris Sep 2018,,,,,0.2406238346295723,0.06934825291845279,0.10766674299029706,0.2350403791495925,0.05390067644849117,0.08769148712805422,0.11631787491164254,0.26192207667660555,0.2418960721204016,0.2515110727986776,0.2619294153993388,0.25288404139231735,0.2573272638928634,0.12419339110997757,tedzukuri,0.1787760810908027,0.2411811126972599,0.31593062516366793,0.27354117507800685,0.23151825833745385,0.3981546876666128,0.29278716966465246,0.2877261618009566,0.24275930574938767,0.15430231702229183,0.1886776319221008,0.22022210594074038,tedzukuri_atelier_paris
FICOUTURE (F/CE),1425.0,Bags,Travel,Glamping,,,,,,0.2481980267587651,0.2924284526226534,0.26850392156931485,0.2562325876285203,0.3018138950434018,0.27716169785332667,0.27028042196746466,0.26175798328504407,0.3278000624453842,0.29108001794838956,0.2617597917269018,0.3173769981335017,0.28689780509492296,0.3422134805480375,fce,0.3909773547802294,0.22875621767671608,0.3520886379066867,0.27732866812974816,0.2398515955639382,0.6143262435560858,0.3450034008504015,0.32516633788591925,0.25233310118381935,0.5845464093380067,0.352500942846966,0.4343000318133636,fce_tools
Gary Bodker Designs,1426.0,Lifestyle,Bottles Aug,Home,,,,,,,,,,,,,0.26138337033818326,0.6445722713330954,0.3719397837112089,0.2613927822390408,0.6748120189764923,0.3768213769029816,0.36195034681286437,Gary,0.28678451410285954,0.2531141111130057,0.5911523882292508,0.3544591936208505,0.23283003066133776,0.08077827700847162,0.1199433066834094,0.14371421383557165,0.24281238611306452,0.48376211774789085,0.32333486379520315,0.1829826808757422,garybodkerdesigns
ShiftCam,1427.0,Lifestyle,Tech,Design,,,0.23631905736823863,2.4224729299464302e-05,4.844449262312913e-05,0.24090294555487732,0.010038253269311384,0.01927339784885008,0.224266163978966,0.2352005799569425,0.22960326303802905,0.00024035928976379946,0.2618554673923147,0.3062385793060481,0.282313278175653,0.26185020834860323,0.31184309301482827,0.28466840621615314,0.042143861822648676,ShiftLens,0.07567722207359834,0.23398810917758536,0.15481869626901557,0.18634310664246392,0.2324897264219828,0.046365333886303026,0.07731230538741764,0.09055899909395426,0.2476123865218206,0.14523351948708263,0.18308256653867155,0.09837671875106901,shiftlens
Retap,1428.0,Lifestyle,Bottles Aug,Design,,,,,,,,,,,,,0.2622042218754252,0.17591162333251734,0.21055969930899643,0.26221102390425927,0.18109868367817766,0.21423429472785963,0.20827956300315334,Retap,0.24053052248446327,,,,,,,,,,,,retap_eu
GOODNIGHT LIGHT,1429.0,Lighting,Design,Décor,M&O Paris Sep 2018,,,,,0.2378454252738659,0.3433363393518167,0.2810169988650623,0.2298495383569864,0.37517742782445435,0.2850595540614357,0.2793010314477614,0.2614564277261665,0.15472279643500664,0.19440311911405458,0.2614597706430458,0.15441154978758176,0.19415817541971128,0.18926939965699396,goodnight,0.16924035642701632,0.2309660322406555,0.4982186431842468,0.3156171189075941,0.23050191348531862,0.10661625923962822,0.14579606649346621,0.16845592998070244,0.2477356739784135,0.09145191108017352,0.13358921037246943,0.14649809159360452,goodnightlight
Lovemae,1430.0,Kids,Siblings,,,,0.23875026979767727,0.186207734529492,0.2092307776516361,0.24046685165482024,0.4594050716167628,0.3156911644334444,0.23550587704144577,0.24313817668303522,0.23926117580040684,0.27082798491371096,0.26254643873145006,0.1860589432762133,0.21778210833178194,0.26249809897181325,0.1963546198027095,0.22465907823408646,0.24132346250120762,lovemaestudio,0.21169735138557277,0.23612323413678935,0.27558627686725645,0.2543330603722109,0.23268168065547631,0.13742293050147475,0.17279329933084148,0.18784954805197818,0.2601226522927556,0.1837129218719897,0.21534052374114374,0.17718499827514061,lovemaestudio
Dairyland Designs,1431.0,Lifestyle,Bottles Aug,Design,,,0.22868026025364704,0.30227853105996183,0.2603785238431195,0.24010593283639434,0.3502668308136572,0.28490861818961666,0.23282119181129368,0.1861601480020976,0.2068924002435008,0.2603666973094596,0.26139677918742715,0.519303684108698,0.347750044551184,0.26140568046327695,0.5155538235646214,0.346913056255027,0.3945039174195331,DairylandDesigns,0.3950817422600286,0.2312594040334809,0.4643059861737596,0.3087420023004001,0.22997824835022446,0.7737490168524953,0.35456931325364777,0.3418826974320114,0.2418929651126152,0.39272641430465494,0.2993849854425456,0.395658723238957,dairyland_designs
3 Penguins Design,1432.0,Lifestyle,Bottles Aug,Home,,,,,,,,,,,,,0.2613845493950819,0.30978950184411963,0.28353595255657366,0.26139436068479477,0.3281722966129861,0.2910014893338346,0.2905943091856995,3PD,0.22795138813410262,,,,,,,,0.2422794588841602,0.08399602250310556,0.12474434667261776,0.1395658202190446,3penguinsdesign
BERTOZZI,1433.0,Décor,Home,Art,M&O Paris Sep 2018,,0.2380634227564103,0.5013058911007323,0.32282269238577416,0.27643552173758695,0.2676785284079791,0.2719865573719818,0.24104004225613426,0.0396396251668832,0.06808285767876966,0.17351701630590616,0.26151828415384837,0.6032934588366033,0.3648707859831427,0.26152043686486326,0.5757024192691333,0.35966038692886754,0.2770250202958779,stamperiabertozzi,0.2778931379142167,0.24125725263677794,0.329998985333467,0.2787353320021812,0.2410195555820433,0.21435647549437242,0.22690743005363473,0.23796940683611098,0.24363397363410222,0.3770163956444963,0.2959927429120529,0.2787585520296878,stamperia_bertozzi
ooh noo,1434.0,Kids,Furniture,Siblings,,,,,,0.24186078536436043,0.1983246559895953,0.21793977059859013,0.2298495383569864,0.3743735194274799,0.28482719917710075,0.2381581405966355,0.26165813806013927,0.27561259400203053,0.26845414748611895,0.2616581191794189,0.26792711214385595,0.2647555108950544,0.2759257378311286,oohnoo,0.19697211692867048,0.48854770900097605,0.0005053139569021011,0.0010095836826756605,0.26329269155467616,0.21947306108368836,0.23939416854101028,0.0039878811243826045,0.30051090479983883,0.3041614784322063,0.30232517185704655,0.03822325073918956,oohnoo_official
Mai Couture,1435.0,Beauty,Tech,Lifestyle,,,,,,,,,,,,,0.26177481939662,0.12428264729759311,0.16854520560914688,0.26177901782363033,0.13326501355102677,0.17661820752611215,0.15971590355947451,maicouturecosmetics,0.15208474266857014,0.23364856273278728,0.32758676271022696,0.27275608931819734,0.23193876126322382,0.27380933393906287,0.2511408281655847,0.25621697218434897,0.24881128036843428,0.08843449648308738,0.13048940451747862,0.14404988044184916,maicouture
FILODESIGN,1436.0,Design,Home,Furniture,M&O Paris Sep 2018,,,,,,,,,,,,0.26139976339015353,0.17390840146613787,0.2088617612298445,0.2614090020343206,0.17903828756632834,0.21252132177306804,0.2062736083528885,filodesign,0.27738182452718585,0.2311850455751388,0.6043150729330711,0.3344310900331789,0.22999131296395264,0.5960773108654257,0.3319157740635297,0.33254104922229993,0.24191761905833697,0.29093779049695545,0.26417289309254294,0.3336653288148773,filodesign
ELIPSON,1437.0,Tech,Design,Innovation,M&O Paris Sep 2018,,,,,,,,,,,,0.26187540317157754,0.20776382146073072,0.23170225848189752,0.26187750741915033,0.19742874827296059,0.22513147970387568,0.2331977413507226,ElipsonOfficial,0.2373024647314343,0.22942069028407228,0.2419121611360088,0.23550089847851544,0.23497295655011036,0.20223005556030207,0.2173754193911948,0.2216400875925966,0.24306738436350622,0.31740852746110815,0.2753076766260249,0.2413373840998297,elipson
arborteas,1438.0,Lifestyle,Bottles Aug,Teaware,,,,,,,,,,,,,0.26162739151765957,0.26177534551559695,0.26170134760502045,0.2616292418720221,0.2621067190907123,0.26186776282923774,0.2674070400293989,ArborTeas,0.20749174997782,0.2288007689899091,0.3219443208087447,0.2674961957442215,0.23233198746780606,0.06583516228094244,0.10259758065827033,0.12128994339887146,0.24340899337713476,0.18154249978977857,0.20797233491137318,0.1208268495013909,arborteas
Beech Street Pottery,1439.0,Lifestyle,Bottles Aug,Handmade,,,,,,0.2387296190219203,0.27060159814406193,0.25366839594519675,0.2726504550852109,0.9039923123274721,0.41894434262590724,0.27883584922409893,0.2615357408863777,0.22789581435341985,0.2435596970147278,0.2615325209746982,0.21511874831276723,0.2360658711315808,0.2785803915229695,SomervilleOpenStudios,0.3689889825275357,0.28275088232749246,0.3102475372000701,0.2958617156286502,0.25913717441422496,0.43304982183985313,0.324245638301391,0.316651044042014,0.24359096648242604,0.8345501692387063,0.3771099637469181,0.4412467607952733,beechstpottery
24 bottles,1440.0,Lifestyle,Bottles Aug,Design,,,0.2384788771573662,0.2864369257474292,0.26026709826849737,0.5611910698121411,0.9999999999999989,0.7189268253752813,0.2568592544923397,0.5612425674439885,0.3524264183199665,0.46072057980331715,0.2650477558728585,0.9999999287384911,0.419032009953971,0.2649744317502318,0.9999999937128567,0.41894037499974957,0.7100648577345017,24Bottles,0.5094483645932918,0.2368424631669098,0.12503354188732624,0.1636651871109225,0.2879457497992095,0.07798550361552958,0.12273121851437988,0.13091706930246877,0.28391871995366047,0.8491224784027951,0.4255481045203032,0.1219965990675188,24bottles_official
