,brandID,brand,final_score,fb_score,fb_followers_merged,fb_engagement,ig_score,ig_followers_merged,ig_engagement,fb_followers,fb_followers_growth,fb_followers_merged,fb_avg_comments_num,fb_avg_comments_num_growth,fb_avg_comments_num_merged,fb_avg_likes_num,fb_avg_likes_num_growth,fb_avg_likes_num_merged,fb_avg_shares_num,fb_avg_shares_num_growth,fb_avg_shares_num_merged,ig_followers,ig_followers_growth,ig_followers_merged,ig_avg_comments_num,ig_avg_comments_num_growth,ig_avg_comments_num_merged,ig_avg_likes_num,ig_avg_likes_num_growth,ig_avg_likes_num_merged
2619,2964.0,Hirota GLASS,0.3353880963594585,0.3197913555794907,0.31428626964142525,,0.3502910778993301,0.33440178912602936,0.25959429075057794,0.2613981118208702,0.3940043910583246,0.31428626964142525,,,,,,,,,,0.2425152001489227,0.5383938429038038,0.33440178912602936,0.2286484755314941,0.3652028253052848,0.28122551604479484,0.23374162531276985,0.27596600765101603,0.25310487419758826
2728,3147.0,MENU,0.33494931272386125,,,,0.3899392209817586,,0.4291322093274537,,,,,,,,,,,,,,,,0.2392597850987048,0.318851502459058,0.2733803944033572,0.3609379990454576,0.9950964714970332,0.5297330371486009
487,492.0,fuwa.fuwa_official,0.3347910789277414,0.38966735163558297,0.43175287186919853,,,,,0.2789473285031721,0.9547693498275996,0.43175287186919853,,,,,,,,,,,,,,,,,,
2607,2945.0,yumiko iihoshi porcelain,0.334611668642926,,,,0.3893590238526564,0.3410006295270984,0.2883679121179349,,,,,,,,,,,,,0.2575094396784936,0.5046073105859649,0.3410006295270984,0.23111613252717336,0.3813350339828983,0.287803119891017,0.29731028507622786,0.28030377077560725,0.28855666912168915
328,331.0,LIVING WITH ELAN,0.3344949705301909,0.18186659928434826,0.18804090445899108,0.2766123264064963,0.4366901769959257,0.35525113433348915,0.32512831807884546,0.2622396697278859,0.14657000969919096,0.18804090445899108,,,,0.2378208182630938,0.34185691874818,0.2805030690492465,0.2298495383569864,0.3362132554199255,0.27303847699350914,0.2444665461663201,0.6496539931942577,0.35525113433348915,0.2297096504949199,0.4670747402729408,0.3079620518618873,0.23000354472534326,0.5919394655988279,0.3312837353452509
1018,1023.0,ARK COLOUR DESIGN,0.3344503720306641,,,,0.38908175821334257,0.3575596842476451,0.2922007205628545,,,,,,,,,,,,,0.24386950029602625,0.6698291554457392,0.3575596842476451,0.23785942949555874,0.3363579573199289,0.2786607081966257,0.2360579016420899,0.4004000245597965,0.2970112735623173
858,863.0,Sea salt design by sara,0.33415397941411873,,,,0.3885720985712553,0.3278444136382848,0.29531806473122696,,,,,,,,,,,,,0.2450031228758276,0.4953255899490521,0.3278444136382848,0.2419833213417324,0.4414042747695377,0.3125970476226789,0.2363926568276807,0.37496840838308176,0.28997521539441024
1337,1342.0,KANTTARI,0.3341056214196623,0.43977227130961294,0.4144153405917816,0.2516051913955865,0.17278160178566934,0.16557431009705753,0.053867341681830654,0.2614387105677434,0.9989132767940022,0.4144153405917816,0.2350366798180606,0.4514852379782617,0.3091397042701848,0.2512117478376776,0.2655424731440868,0.2581783993053039,0.23397493621347626,0.17356487000150633,0.1992925783847506,0.2435304520767139,0.1254247839123152,0.16557431009705753,0.23097103313436865,0.3922746279832238,0.29074915960173964,0.22838309910723126,0.023346596818478376,0.042362647087808715
1725,1730.0,Therm-a-Rest,0.3340905345363633,0.2547830131767157,0.2504095621120052,,0.3978926824285405,0.3138264550989325,0.3211617014981741,0.2633606946700753,0.23867250595608785,0.2504095621120052,,,,,,,,,,0.2937014172165628,0.3369124002844292,0.3138264550989325,0.24138925549195397,0.2981825208501421,0.2667969670196195,0.30531363150841495,0.3953990455470993,0.3445655329035296
1488,1493.0,AFFENZAHN,0.3338850524540136,0.3818310143144877,0.4114426549698533,,0.2777832482566369,0.34740632821156225,0.2211969157949576,0.2643615852245824,0.9274313985772736,0.4114426549698533,,,,,,,,,,0.2619707375499879,0.5155363882787771,0.34740632821156225,0.2535122614320311,0.14380125219196815,0.18350939190275567,0.2454150724787309,0.2299897998584889,0.2374521873288799
849,854.0,The Ceramic Mill,0.3337714425991402,0.4186001383367273,0.33777934912663016,0.2888645053036737,0.21812995203294536,0.20655103262412744,0.2526045135824269,0.26140049654391045,0.4772181659055005,0.33777934912663016,0.23027542389117397,0.36385108985077896,0.2820475505156282,0.2388404545774443,0.3941550977366783,0.2974434255447292,0.2271884652672127,0.3385505668768531,0.2719090581839533,0.243318415841576,0.1794366948177662,0.20655103262412744,0.2324156641777236,0.25259712612454793,0.242086518176286,0.23053337498104398,0.2885933409687001,0.2563165980346515
179,180.0,YELLOWKORNER,0.3335600839251278,0.3875502174528655,0.4258818198735996,,,,,0.2760438141829828,0.9315105489475914,0.4258818198735996,,,,,,,,,,,,,,,,,,
1211,1216.0,DRAW A LINE,0.333491630410757,0.2423766108497925,0.2395864330489233,,0.4045823941065876,0.2996058879771012,0.3526129557256715,0.26138290056773605,0.2211453370708329,0.2395864330489233,,,,,,,,,,0.24631927602355005,0.3823120080451824,0.2996058879771012,0.2288960043425681,0.34955619739766425,0.2766417575619797,0.24745582973955235,0.8995979524823605,0.3881435399346565
906,911.0,JULIA KNIGHT,0.3332834770287439,0.1862242828569051,0.1917927864486577,0.3077914391701239,0.432985298359159,0.33311243282148656,0.3351240018122649,0.2618266423277064,0.15131798321848214,0.1917927864486577,0.23240649593194554,0.1887067940031548,0.2082892456782052,0.2571678888976861,0.7281017508528841,0.3800876077272569,0.23397324359407906,0.3536476399848412,0.2816240461458395,0.2425739449532535,0.5314838952159472,0.33311243282148656,0.23357724005961344,0.4508311479728106,0.3077223982573617,0.23161691116744934,0.6787369831214934,0.3453754952045422
2012,2033.0,TENTATION,0.3331808233914605,,,,0.3868971879234972,0.3132783131814866,0.3097847258181989,,,,,,,,,,,,,0.2418892949181421,0.4444489579453265,0.3132783131814866,0.2301828712791424,0.4083828737709023,0.2944183686472152,0.2289982405484755,0.5058345349230466,0.3152696024798452
2421,2633.0,Holmegaard,0.33304865398344385,0.3866695277777319,0.33448154227154475,0.2692123040874943,,,,0.2632881130634607,0.4584458682132671,0.33448154227154475,0.2426032518285593,0.3114378649709159,0.27274451838863784,0.2799147904450449,0.2895043098702368,0.2846288021789067,0.25588690871097897,0.2072765939892092,0.22903085659740555,,,,,,,,,
656,661.0,MARKAWEAR,0.3329604057980126,0.19229443592522136,0.1969882104773749,,0.4298233515882489,0.4209859933745613,0.30209124767385925,0.2618133213438736,0.15789366028260599,0.1969882104773749,,,,,,,,,,0.2675997336551877,0.9863612043085884,0.4209859933745613,0.22978102404403866,0.3080447763801023,0.2632184774780828,0.2782432715386129,0.3702843291827415,0.3177324235288917
807,812.0,ESTELLE MATCZAK,0.33288851152719,0.3829973865848269,0.4142379371001366,,0.2737563224525944,0.3641975349729173,0.220369600439054,0.2614000904029443,0.9974170624162192,0.4142379371001366,,,,,,,,,,0.2419679339113185,0.7359725409204935,0.3641975349729173,0.236110931471936,0.3947940518619025,0.2954967666672225,0.23163295518205146,0.180909693702328,0.20315304168754844
1050,1055.0,ATELIER BOBBIE,0.3328301236207117,0.439387805930859,0.3548041811401201,0.2901892594706882,0.16879022003073013,0.1608421392705667,0.0002050844877645035,0.261391452039877,0.5521102820347329,0.3548041811401201,,,,0.241297580200572,0.4193246747694439,0.30632340518062345,,,,0.243456065977624,0.1200907637891848,0.1608421392705667,0.2356431741014402,2.5993036461608608e-05,5.1980339140111875e-05,0.22995191976317506,0.005778328168330325,0.01127337426561628
1320,1325.0,ZOLLANVARI INTERNATIONAL,0.33260023839351444,0.18320834980682035,0.18919835155596385,0.2828975777506423,0.4332211187371953,0.33434194197654804,0.3335003936616057,0.2619410715007857,0.14807654329088046,0.18919835155596385,0.23367442000057426,0.36407920487402734,0.2846523835001622,0.243502236939141,0.30997851311250824,0.27274828018470737,0.2343925228264237,0.4859758678143256,0.3162523818915517,0.2486983725290416,0.5099530664925439,0.33434194197654804,0.2440784854084655,0.2603147821706489,0.2519353125651335,0.2675729856833144,0.620150196226749,0.3738450069974532
165,166.0,BURTON,0.33240501906852665,,,,0.38556024856743454,0.3359073046694137,0.2852854223717246,,,,,,,,,,,,,0.2634550413832561,0.4633255795244516,0.3359073046694137,0.2286484755314941,0.3572555267395211,0.2788372540469791,0.2970541940361873,0.2785442444012351,0.2875016000691365
1652,1657.0,KATRIN LEUZE COLLECTION,0.332391720647424,0.3855373182733379,0.3198670528961581,0.2825786383269249,,,,0.26138606620783816,0.4120586377827896,0.3198670528961581,,,,0.23837277989795225,0.35246588013436764,0.284403433120682,0.2298495383569864,0.39930496026161344,0.2917568291454742,,,,,,,,,
695,700.0,Swell Bottle,0.3319872614659159,0.2878569918085419,0.28726215195664273,0.2303020094324374,0.3709035397757937,0.26018439460460263,0.44262574535359894,0.26556239826994193,0.312823746072969,0.28726215195664273,0.23215068501221325,0.08382428655466181,0.12317346179557252,0.2440198680105917,0.4097377737463239,0.3058753002101301,0.2333134073374375,0.30468631549722225,0.2642655727151491,0.3788292991102334,0.19813182498924412,0.26018439460460263,0.6293990539206958,0.7375758122627197,0.6792071016332146,0.321272124399099,0.5180030497683257,0.3965801571799705
121,122.0,AFKliving,0.3317046394343637,,,,0.3843519838846279,0.3555896134246065,0.28684765480332963,,,,,,,,,,,,,0.2421324184394819,0.6691247215980244,0.3555896134246065,0.2294203004751901,0.3308686121033966,0.2709601232593495,0.2292530564178701,0.4041910439041109,0.29256577540037604
1128,1133.0,PAPER FANTASIES UAB,0.33154052155608743,,,,0.3840686745086765,0.3723496993863781,0.28511492652993603,,,,,,,,,,,,,0.2419286262966013,0.8078560481675576,0.3723496993863781,0.23135641501994356,0.3401923943730846,0.2754119735208313,0.22957718019945944,0.3881228502448567,0.28850297924090434
1781,1802.0,SANTOMARO DESIGN,0.3314001189466757,0.38126836537618825,0.4101188377404738,,0.27255551955356,0.2361059745645976,0.28275742809023463,0.2614706049960001,0.9504676996614676,0.4101188377404738,,,,,,,,,,0.2425762011969351,0.2299719409308002,0.2361059745645976,0.2286484755314941,0.3606122241974689,0.27985384180108397,0.22919285560369254,0.3723562059283255,0.2837387258858757
1222,1227.0,EICHHOLTZ,0.3313470323603795,0.3837136337678478,0.4159899600490701,,0.2689712976671204,0.4168792037934684,0.223672012121815,0.2629000508090205,0.995935166555198,0.4159899600490701,,,,,,,,,,0.27484432256015634,0.8627163943417187,0.4168792037934684,0.2398934444860669,0.20897424507269427,0.22336894646457464,0.2606397631065173,0.1960435674519142,0.22377321684477716
870,875.0,FESTILIGHT,0.3313043609835777,0.33142646256311564,0.3281173108023005,,0.3311822143871455,0.3434414264661284,0.2504982625645279,0.26156149042374266,0.4401043971049358,0.3281173108023005,,,,,,,,,,0.2421805883098233,0.5902284571248606,0.3434414264661284,0.22905725532471036,0.3411319232677877,0.27408005967508275,0.23138277919900765,0.2569883066516382,0.2435142879563832
1197,1202.0,KAMAEL (Under SnowPeak),0.3312000982247173,0.3834807974326896,0.41541737155616,,,,,0.27679766423913005,0.8321628188201491,0.41541737155616,,,,,,,,,,,,,,,,,,
344,347.0,Eco-Greenergy,0.3311028168423191,0.3833127476530403,0.4150059369755742,,,,,0.2619671605530605,0.9980679305024752,0.4150059369755742,,,,,,,,,,,,,,,,,,
1072,1077.0,RALPH M.,0.3309717058262001,0.3830862200425593,0.4144537364552214,,,,,0.2614024754595633,0.9998894171043282,0.4144537364552214,,,,,,,,,,,,,,,,,,
462,467.0,Lixada,0.33075326852511755,0.3827087158030031,0.4135395609182351,,,,,0.26138757196614143,0.9895502798429764,0.4135395609182351,,,,,,,,,,,,,,,,,,
406,410.0,Kinsa,0.3306832400265872,0.3825876662157964,0.4132480075872144,,,,,0.2626906185924619,0.968101740533524,0.4132480075872144,,,,,,,,,,,,,,,,,,
519,524.0,Maple & Cotton,0.3302375959953697,,,,0.3818170392859501,0.27626624987467663,0.39161734594687797,,,,,,,,,,,,,0.24390679005928415,0.3185254766910212,0.27626624987467663,0.3430303061905581,0.6261731550249371,0.4432430912434672,0.2481522544161877,0.7839949068176003,0.37698132763362735
1760,1765.0,Kinto,0.3300840496516374,0.30628710057560504,0.2994817468939543,,0.3522771234267682,0.4280065448206484,0.2627234101455532,0.26230476360638244,0.3489373399950918,0.2994817468939543,,,,,,,,,,0.2792664835171878,0.9157370643216296,0.4280065448206484,0.2324940824702954,0.16654930053805952,0.1940727673404618,0.3157208771426809,0.28188076886831026,0.2978426990313858
984,989.0,Mark Mohler,0.3300698594812725,,,,0.3815268485276767,0.3341570948213701,0.2841541677905227,,,,,,,,,,,,,0.24250507398358234,0.5371770031295146,0.3341570948213701,0.24076700593886904,0.3730567994088035,0.2926565175748456,0.23547318614652654,0.3496716676066929,0.2814287817738981
2399,2589.0,Burlap Watches,0.3300630142531225,0.3665849397020212,0.31347773848150656,0.2764618009680106,0.28896136201814143,0.28894170052254753,0.25174573132501704,0.2614495730844413,0.39135741566503895,0.31347773848150656,0.2381887030400204,0.478066545292366,0.3179594164374461,0.24253930508637198,0.28121168578483,0.2604477625482619,0.2298495383569864,0.4010700354961129,0.2922266682728276,0.2427871847724177,0.35676341262129146,0.28894170052254753,0.23085902064135405,0.20954512233758354,0.21968631537301786,0.23140379237529154,0.30896444581785154,0.26461786396048903
2516,2804.0,E.P.DESIGN LAB,0.3300530242295862,0.3808890274133653,0.4092350563165255,,0.2698027916873588,0.20931438526242774,0.36600355466333656,0.2613854466832793,0.942152634560778,0.4092350563165255,,,,,,,,,,0.2426366936334636,0.1840394768827595,0.20931438526242774,0.2359513897905009,0.5423125082381053,0.3288329070478099,0.2432438827200358,0.8715118584927092,0.3803343108431928
2464,2724.0,ODEN,0.32990854541669296,0.3832007581255414,0.41473259949561175,,0.2661512270306614,0.3975374187377955,0.2249857129487768,0.2617782048930088,0.9976489071357576,0.41473259949561175,,,,,,,,,,0.25083710738876297,0.9575590952206732,0.3975374187377955,0.2788704862647218,0.09109616184641488,0.13733146531266913,0.2440910585321665,0.34466859297623137,0.28578901929444034
1807,1828.0,Jaybird,0.3299081334999663,0.037338755293083135,0.004115831610364455,0.09377606553767108,0.4650640498383276,0.4229479382143056,0.31962757185352875,0.2975069824906389,0.002072249976241659,0.004115831610364455,,,,,,,0.25809060218063057,0.013695599253687085,0.026010926529417087,0.3020682981233531,0.7051167842323227,0.4229479382143056,0.3015433632598937,0.18711199711876933,0.2309291393989706,0.329452857626486,0.4130833085108181,0.3665585129264326
537,542.0,Bitte,0.32984778007873405,0.3601934541474929,0.3689956476815909,,0.2964115241265693,0.2699893028541068,0.2741737093392489,0.2615018075593196,0.6265456940706655,0.3689956476815909,,,,,,,,,,0.2581381490056743,0.2829809947764197,0.2699893028541068,0.24268282170137415,0.18673670546891805,0.21106534626891368,0.24490308868775254,0.4025170740720211,0.3045245741794182
1451,1456.0,SOLCION,0.3296902161101765,0.258763630320683,0.227244609415796,0.2782166744311926,0.3878564951380997,0.35041348110120507,0.29092954058432235,0.2613886652890766,0.200990147269345,0.227244609415796,,,,0.2377299763862446,0.3381726610997887,0.2791922575269538,0.2298495383569864,0.3751774278244544,0.2850595540614357,0.24209055441263785,0.6341728216070334,0.35041348110120507,0.22984019391525476,0.4096983606073591,0.294478417236463,0.2312593342570081,0.3879001809407994,0.2897655140578219
840,845.0,By Living,0.32968233233962363,0.32929986771014186,0.325501399171649,,0.3300643537855476,0.32278416254476194,0.2518783184089237,0.2614126424369099,0.4312208862681852,0.325501399171649,,,,,,,,,,0.2428144800305657,0.4812967302964002,0.32278416254476194,0.2357712214966061,0.18588721049878676,0.20787846917940708,0.2330404069933734,0.3237273304780982,0.27099827727844905
1480,1485.0,GAUHAR HELSINKI,0.3296379357114559,0.3748739185968982,0.324201450292692,0.2725435834901532,0.2771134830282098,0.33458953824978543,0.20698187958884404,0.26148323052762884,0.4264998262976035,0.324201450292692,0.2337214054246494,0.4217909498532592,0.30077716400420024,0.23952100335675225,0.2976079156712393,0.2654236033222115,,,,0.2448646327105108,0.5280990619629197,0.33458953824978543,0.23072326145341304,0.14884601678416584,0.18095373053504507,0.2350733959653097,0.20220803520188133,0.21740566206757125
2164,2185.0,EDEN OUTCAST,0.3295791512030587,0.3530234187422806,0.357628645191157,,0.3043341907097684,0.35379205736031605,0.2362428369402396,0.2615146029932968,0.5654461672706513,0.357628645191157,,,,,,,,,,0.2451053910143643,0.6356630350258335,0.35379205736031605,0.2594750674255407,0.28560962182195004,0.2719158227758819,0.23455192109434395,0.21869239532066367,0.2263446869313547
2620,2966.0,Le Château du Bois,0.32944649281537736,0.3804477561087616,0.4082156441719949,,,,,0.2615339106957979,0.9295621242196694,0.4082156441719949,,,,,,,,,,,,,,,,,,
857,862.0,MoMa,0.3292911039979247,0.2908235384807904,0.2571334732188193,0.2681490937561293,0.3637127050432201,0.3751830148319417,0.27058292697922504,0.2646453911602049,0.2500362339156404,0.2571334732188193,0.22864014837737445,0.28232229136505954,0.25266127436093355,0.24104334922547385,0.2756841990568543,0.25720263179349057,0.2390371977817799,0.5360234433806509,0.3306310114235281,0.31057877333637385,0.4737233552234623,0.3751830148319417,0.2343845738125832,0.2251383994450864,0.2296684643585573,0.28086334551921965,0.29480432078646035,0.2876650284737019
1731,1736.0,Ink & Spindle,0.3291039102034921,0.27639784035071674,0.26997146401031635,,0.3744636180884815,0.2910622797301439,0.3356016674121158,0.26192350755131016,0.27852966734333146,0.26997146401031635,,,,,,,,,,0.25196655030863185,0.3445186063686001,0.2910622797301439,0.2462691513002131,0.4405104838018992,0.3159212575329502,0.2533776872478868,0.5293750110144843,0.3427182461981496
1075,1080.0,HOMYCAT DÉCO POUR CHATS,0.3290129617136785,0.09872329489334923,0.4158977485316727,9.385259240823939e-45,0.4547007466418038,0.3904620668824157,0.32641630093648816,0.262605280998227,0.9991229907816588,0.4158977485316727,0.2782103260210305,0.00042611444194278137,0.0008509255833026919,0.3125877610283777,0.09495010659863942,0.14565636024889916,0.9600692183421138,9.38525924082394e-46,1.877051848164788e-45,0.24680645962380124,0.9342488029421764,0.3904620668824157,0.24237643603670586,0.339132874128337,0.28270507775974163,0.2556507505277775,0.5263794761871684,0.3441537259114645
446,451.0,SURREAL,0.3289036170664905,0.30644004349224896,0.29964318329751016,,0.3499281045919429,0.3327246831706033,0.2601051098582165,0.26144131258072195,0.3509196515323454,0.29964318329751016,,,,,,,,,,0.2425632368454405,0.5295658000651696,0.3327246831706033,0.22866081452708445,0.3585822882345374,0.2792496590155052,0.23330394048718125,0.27943409321437657,0.25429389188367635
1267,1272.0,ISABELLE LAURIER,0.3288236184417112,0.4339218232317905,0.3609985608798165,0.28014388114618205,0.16721780830222271,0.15896768280011606,0.2901869597674233,0.26138390846352905,0.5832951025312244,0.3609985608798165,,,,0.23835206582918786,0.3465452474392111,0.2824419731691244,0.2298495383569864,0.3751774278244544,0.2850595540614357,0.24216606538398475,0.11831833043638798,0.15896768280011606,0.2287244366501736,0.3544559492689671,0.27803657074669835,0.229800447342646,0.40981755487951865,0.29447656918033904
760,765.0,Madeline's Box,0.32865194823830884,0.19673178634470692,0.20076805477352624,0.258330320777021,0.4210947760341995,0.426129526580238,0.2961813099236427,0.26166410520686584,0.16286510434672452,0.20076805477352624,0.23098898966467266,0.3752134099080834,0.2859446499201881,0.23839435326178815,0.3320716929562257,0.2775415539756509,0.2303718840483279,0.17371436482081992,0.1980711079479959,0.2956602622006906,0.7626902750268605,0.426129526580238,0.2696259222659665,0.16623764735779756,0.20566976507286835,0.30323926845090976,0.4057904875266334,0.3470985795575319
1857,1878.0,Nomad,0.32864688641955125,0.4473253591746951,0.4013440417947444,0.2617369690884052,0.12616487207523694,0.10697209191181126,,0.2712923330411545,0.7708940823497138,0.4013440417947444,0.23262489104911946,0.1323091898559099,0.16867929023618974,0.2420294855106119,0.31322853014178903,0.27306418947735034,0.296180888509545,0.9996953001621064,0.4569736597202841,0.26337752721824603,0.06711574209598685,0.10697209191181126,,,,,,
409,413.0,POLER,0.3285895419800101,0.3789626446877744,0.4048508131757864,,,,,0.2613989261101493,0.8972464985664698,0.4048508131757864,,,,,,,,,,,,,,,,,,
2046,2067.0,PLINT,0.3285493470707104,,,,0.3788929384307221,0.2986013244283617,0.3235087440553436,,,,,,,,,,,,,0.2441085461454611,0.3844149461037985,0.2986013244283617,0.2323977088967402,0.34988188848794444,0.2792876468084256,0.2328775183706297,0.6402775102515633,0.3415343959965362
2737,3161.0,Edible Beauty Australia,0.32850540226730485,0.3756545739245278,0.3976941263001861,,0.2733408855754825,0.22115472452977847,0.3189039923766342,0.26175634011484555,0.8273736721201985,0.3976941263001861,,,,,,,,,,0.269878789525442,0.18733344195437965,0.22115472452977847,0.28070297140918843,0.6223731276206764,0.3869042408187496,0.241539746553932,0.4001939044021399,0.3012549960492508
2567,2876.0,SimCam,0.3283086852686243,0.3608971875056301,0.2729234524432772,0.3128904239995769,0.2921068395230609,0.24147935334512216,0.30251271787829304,0.2614981590167207,0.28539274022383804,0.2729234524432772,0.25710014414064025,0.4486029873219762,0.3268680201641181,0.2424486498365716,0.4162856276797149,0.3064297451101481,0.23404525819129002,0.5029243805721875,0.3194353208341301,0.24191570074714355,0.24104457720323005,0.24147935334512216,0.2293496091898917,0.33999845991943284,0.27392211597265914,0.2289258226657564,0.4967592937912024,0.3134170108193369
359,362.0,CHINOH,0.3282704299963484,0.3784091202540733,0.2758718141656009,0.3270458064705086,,,,0.2614225228799919,0.29201183134331204,0.2758718141656009,0.23027542389117397,0.37850782349029627,0.2863450986053089,0.2414538182137376,0.5412741640588932,0.3339415903670795,0.2377225094623893,0.7050305695299869,0.35555786551341795,,,,,,,,,
342,345.0,Cuboro,0.3280937199956598,0.22385557664011568,0.22374845840811008,,0.4064230050185424,0.3656259842279109,0.29806787030993603,0.2615549542327421,0.19549116223001886,0.22374845840811008,,,,,,,,,,0.24225235294854336,0.7450766103022864,0.3656259842279109,0.23892082705455314,0.44078956153756543,0.3098784669679834,0.2332252108450092,0.39881534711061895,0.2943285592904295
1841,1862.0,WOO (WORLDS OF OPPORTUNITIES,0.3280400203241177,0.34338809590111263,0.2871657288434588,0.2750298342699085,0.31193769483969624,0.28310101835502555,0.2775051388920325,0.26150778245749223,0.31840629698325607,0.2871657288434588,,,,0.2377621537677744,0.3434216752251021,0.28098743660349923,0.2299128188612034,0.31052183082066764,0.2642056703209061,0.2428778186518296,0.3392913428418247,0.28310101835502555,0.2307982468622859,0.282432382643318,0.2540179600504703,0.2306550430840963,0.3774344432400429,0.28633008701797746
1854,1875.0,Divoom,0.3280225121972195,0.24318987432871456,0.2371339220713649,0.24205259034646398,0.3950395195930833,0.3607359833812217,0.29355170152355503,0.26239092502339545,0.2163123148658553,0.2371339220713649,0.2320889308099609,0.4844563588568537,0.31383070958000664,0.2410778532232457,0.1868926000687998,0.2105550346353048,0.24130627687946885,0.4347354182614681,0.3103488615045961,0.24290701265960374,0.7005650130452309,0.3607359833812217,0.2292707359298564,0.3364319258985501,0.2727015460445417,0.2305546580411999,0.4343850179241119,0.3012287967937069
1960,1981.0,ZOOH DESIGNS,0.3279466385689486,0.3778472010864074,0.4023874616345315,,,,,0.26139440565453376,0.8735934577238383,0.4023874616345315,,,,,,,,,,,,,,,,,,
20,21.0,DÔME DECO,0.3279180683279336,0.22908784281184685,0.2281962608554038,,0.40321120935269295,0.33868882082378904,0.2990533152367157,0.26244789833860793,0.20185278990863406,0.2281962608554038,,,,,,,,,,0.2466046682885468,0.5405252752691732,0.33868882082378904,0.23140404213457955,0.3458223136739197,0.2772731370950307,0.2376509814046981,0.4338755759235323,0.30709420290389866
2746,3176.0,August,0.3277164728871071,0.23736655199867185,0.2352726301358606,,0.3980619213079716,0.3248986711629579,0.30603929929206064,0.2631596373989584,0.2127296815544568,0.2352726301358606,,,,,,,,,,0.24444554296372425,0.484290887445476,0.3248986711629579,0.2356208086720096,0.3858277580138672,0.2925714314095041,0.23185453011933346,0.4713017626256673,0.3108084215285994
1891,1912.0,e-cloth,0.327464370761182,0.3770097347649268,0.4005722247784082,,,,,0.2614011759942361,0.8566631894913219,0.4005722247784082,,,,,,,,,,,,,,,,,,
1518,1523.0,VINCENT SHEPPARD,0.3274118572597755,0.26749741556643225,0.21306698360188447,0.3553540151501894,0.3779446800973267,0.3303549250663095,0.2831197526717061,0.26208606187818073,0.1794952234500302,0.21306698360188447,0.2348733859690715,0.3872159917548468,0.2923912040343337,0.261368183876059,0.6266637343150682,0.3688830520248637,0.2759002576116043,0.7087251046889298,0.3971813980144129,0.245872797645192,0.5032836751291028,0.3303549250663095,0.2384151494554018,0.3901354745299924,0.2959640923690616,0.2393892577478032,0.3345553086745463,0.2790825166911734
325,328.0,QUAIL DESIGNS,0.32725706601493176,0.3766495538094922,0.399800246309894,,,,,0.2614250285264011,0.849394161318935,0.399800246309894,,,,,,,,,,,,,,,,,,
461,466.0,WERKHAUS DESIGN+PRODUKTION GMBH,0.3271919884925348,0.3166615833671267,0.3107485484351274,,0.3373938889292785,0.3682625447358335,0.2586915175836904,0.2618612658214081,0.38207957150350136,0.3107485484351274,,,,,,,,,,0.24373983247169226,0.7529141016260337,0.3682625447358335,0.2398749394096511,0.3313322493978435,0.27828187321905884,0.23512085209554576,0.2732611071264289,0.25276028461145683
1617,1622.0,BUJNIE,0.3264093196136603,0.4358673502335416,0.32791753083257186,0.31196942503263536,0.15200572641087096,0.22139703141988068,0.1535824247859404,0.2616228062707836,0.4392133680482092,0.32791753083257186,0.23678255155263,0.43133052992879095,0.30573130887552386,0.2560823059106728,0.4455398151539317,0.3252316590774311,0.22968341635092254,0.3689323458598016,0.2831119624598529,0.24476929118545676,0.2020992056583753,0.22139703141988068,0.23136971996530706,0.10777983367708294,0.147056009173277,0.2340729074753752,0.11685649647024693,0.1558885609392541
199,201.0,LA RUEE VERS L'ART / P.RICHARD,0.3263975753342069,0.3751549896237357,0.2834206227556084,0.3090114886496565,,,,0.2614027270226272,0.3094887979477912,0.2834206227556084,0.2321461740893901,0.4716856436829471,0.3111539285065585,0.24200846180372196,0.4638565626775618,0.3180699123423845,0.22979535709697,0.36790483473369423,0.2828937451613969,,,,,,,,,
1704,1709.0,DMW: TAXIDERMY & INTERIOR,0.3263277385370321,0.32649762621885303,0.32211756530722696,,0.3261577623648428,0.3141929531083558,0.2589516210825978,0.2618721387879266,0.4183652791787789,0.32211756530722696,,,,,,,,,,0.2461865898436849,0.4341115350662215,0.3141929531083558,0.2383625619466609,0.29503690546299993,0.2636888746683504,0.24684631090273446,0.2689185465659157,0.2574101363901335
2107,2128.0,UHMM BOX,0.3261113449918403,0.2550197386133847,0.2319925412427513,0.2642517805914107,0.3842683327862643,0.3643921489816297,0.28572809895927553,0.26140989502200856,0.2085263540542514,0.2319925412427513,,,,,,,0.2355297126339269,0.2596934942988989,0.2470220830883507,0.24297280627222376,0.7283822313781899,0.3643921489816297,0.27722411953802184,0.6218111023298287,0.3834800487665253,0.2322763887065709,0.30402518688095714,0.26335135192241754
1602,1607.0,itkids Online Store,0.32594547441364746,0.4390492731860705,0.2998720244551294,0.35998261262771397,0.14041595456449618,0.1258405633325736,0.381118271721128,0.26226278043637874,0.3500735940452209,0.2998720244551294,0.3088142966099304,1.0,0.47189933271636203,0.24984455282469226,0.999988032488522,0.3998000464110592,0.22426616397896598,0.2454326216748981,0.2343724712922404,0.2663260724713403,0.08238365008512981,0.1258405633325736,0.4034788797896648,0.6833964458432424,0.5073922020642132,0.25000108607102145,0.5941550092461749,0.3519240065435221
